stk,stkName,yr,cyc,marCatch,marER,frfnCatch,frfnER,totCatch,totER,totRun
11,Cultus,1972,0,38567.00,0.79,72.00,0.00,38639.00,0.79,49005.00
11,Cultus,1973,1,4372.00,0.87,18.00,0.00,4390.00,0.87,5031.00
11,Cultus,1974,2,35076.00,0.78,737.00,0.02,35813.00,0.80,44797.00
11,Cultus,1975,3,36111.00,0.75,624.00,0.01,36735.00,0.76,48084.00
11,Cultus,1976,0,26280.00,0.85,130.00,0.00,26410.00,0.86,30845.00
11,Cultus,1977,1,385.00,0.80,16.00,0.03,401.00,0.83,483.00
11,Cultus,1978,2,22265.00,0.81,99.00,0.00,22364.00,0.82,27440.00
11,Cultus,1979,3,75498.00,0.69,2122.00,0.02,77620.00,0.71,109651.00
11,Cultus,1980,0,4613.00,0.72,106.00,0.02,4719.00,0.74,6376.00
11,Cultus,1981,1,1201.00,0.82,0.00,0.00,1201.00,0.82,1457.00
11,Cultus,1982,2,51978.00,0.75,408.00,0.01,52386.00,0.76,69111.00
11,Cultus,1983,3,87565.00,0.81,387.00,0.00,87952.00,0.82,107896.00
11,Cultus,1984,0,5790.00,0.84,92.00,0.01,5882.00,0.86,6876.00
11,Cultus,1985,1,541.00,0.56,0.00,0.00,541.00,0.56,965.00
11,Cultus,1986,2,9034.00,0.73,129.00,0.01,9163.00,0.74,12419.00
11,Cultus,1987,3,68537.00,0.68,0.00,0.00,68537.00,0.68,100721.00
11,Cultus,1988,0,8904.00,0.91,20.00,0.00,8924.00,0.91,9785.00
11,Cultus,1989,1,1679.00,0.80,0.00,0.00,1679.00,0.80,2097.00
11,Cultus,1990,2,8537.00,0.82,3.00,0.00,8540.00,0.82,10400.00
11,Cultus,1991,3,43601.00,0.67,1161.00,0.02,44762.00,0.69,64919.00
11,Cultus,1992,0,6298.00,0.84,0.00,0.00,6298.00,0.84,7501.00
11,Cultus,1993,1,9805.00,0.90,3.00,0.00,9808.00,0.90,10871.00
11,Cultus,1994,2,18772.00,0.81,72.00,0.00,18844.00,0.81,23243.00
11,Cultus,1995,3,7804.00,0.40,1222.00,0.06,9026.00,0.47,19342.00
11,Cultus,1996,0,355.11,0.14,38.79,0.02,430.24,0.18,2452.24
11,Cultus,1997,1,834.62,0.89,10.36,0.01,845.98,0.91,933.98
11,Cultus,1998,2,290.20,0.13,45.82,0.02,339.55,0.15,2298.55
11,Cultus,1999,3,1472.05,0.10,126.22,0.01,1763.35,0.12,14166.35
11,Cultus,2000,0,723.08,0.36,54.00,0.03,804.82,0.40,2031.82
11,Cultus,2001,1,106.69,0.15,77.46,0.11,184.15,0.26,699.15
11,Cultus,2002,2,783.14,0.13,33.08,0.01,816.22,0.14,5965.22
11,Cultus,2003,3,639.39,0.22,62.00,0.02,701.39,0.24,2885.39
11,Cultus,2004,0,28.47,0.23,2.84,0.02,31.31,0.26,121.31
11,Cultus,2005,1,18.88,0.09,7.94,0.04,26.82,0.12,219.82
11,Cultus,2006,2,1157.40,0.23,97.00,0.02,1254.40,0.25,5039.40
11,Cultus,2007,3,97.47,0.12,35.99,0.04,133.46,0.16,822.46
11,Cultus,2008,0,32.99,0.08,22.20,0.06,55.19,0.14,395.19
11,Cultus,2009,1,42.45,0.05,2.74,0.00,45.20,0.05,934.20
11,Cultus,2010,2,9175.20,0.45,668.93,0.03,10115.83,0.50,20226.83
11,Cultus,2011,3,4571.90,0.37,395.23,0.03,5178.26,0.41,12520.26
12,Portage,1953,1,245.00,0.83,1.00,0.00,246.00,0.83,296.00
12,Portage,1954,2,24609.00,0.88,109.00,0.00,24718.00,0.88,28087.00
12,Portage,1955,3,181.00,0.80,4.00,0.02,185.00,0.82,226.00
12,Portage,1956,0,,,,,0.00,,0.00
12,Portage,1957,1,353.00,0.90,1.00,0.00,354.00,0.90,394.00
12,Portage,1958,2,31128.00,0.87,82.00,0.00,31210.00,0.87,35946.00
12,Portage,1959,3,4567.00,0.87,17.00,0.00,4584.00,0.88,5232.00
12,Portage,1960,0,,,,,0.00,,0.00
12,Portage,1961,1,22.00,0.47,2.00,0.04,24.00,0.51,47.00
12,Portage,1962,2,12108.00,0.49,695.00,0.03,12803.00,0.52,24738.00
12,Portage,1963,3,3272.00,0.60,160.00,0.03,3432.00,0.63,5443.00
12,Portage,1964,0,12.00,0.57,0.00,0.00,12.00,0.57,21.00
12,Portage,1965,1,1694.00,0.62,46.00,0.02,1740.00,0.64,2721.00
12,Portage,1966,2,36527.00,0.52,2248.00,0.03,38775.00,0.55,70118.00
12,Portage,1967,3,51607.00,0.92,510.00,0.01,52117.00,0.92,56398.00
12,Portage,1968,0,467.00,0.80,34.00,0.06,501.00,0.85,587.00
12,Portage,1969,1,2162.00,0.65,194.00,0.06,2356.00,0.71,3319.00
12,Portage,1970,2,26491.00,0.86,340.00,0.01,26831.00,0.87,30704.00
12,Portage,1971,3,3991.00,0.93,36.00,0.01,4027.00,0.93,4308.00
12,Portage,1972,0,838.00,0.72,132.00,0.11,970.00,0.84,1160.00
12,Portage,1973,1,26464.00,0.86,316.00,0.01,26780.00,0.87,30773.00
12,Portage,1974,2,47833.00,0.84,392.00,0.01,48225.00,0.85,56751.00
12,Portage,1975,3,12457.00,0.79,180.00,0.01,12637.00,0.80,15812.00
12,Portage,1976,0,11400.00,0.85,895.00,0.07,12295.00,0.92,13337.00
12,Portage,1977,1,72219.00,0.89,388.00,0.00,72607.00,0.90,80696.00
12,Portage,1978,2,29163.00,0.72,1561.00,0.04,30724.00,0.75,40702.00
12,Portage,1979,3,11137.00,0.74,243.00,0.02,11380.00,0.76,14955.00
12,Portage,1980,0,5003.00,0.68,457.00,0.06,5460.00,0.74,7332.00
12,Portage,1981,1,31669.00,0.82,957.00,0.02,32626.00,0.85,38435.00
12,Portage,1982,2,75728.00,0.75,1126.00,0.01,76854.00,0.76,100721.00
12,Portage,1983,3,53483.00,0.86,1140.00,0.02,54623.00,0.88,62370.00
12,Portage,1984,0,10050.00,0.82,482.00,0.04,10532.00,0.86,12242.00
12,Portage,1985,1,13495.00,0.84,201.00,0.01,13696.00,0.86,16014.00
12,Portage,1986,2,185319.00,0.92,2552.00,0.01,187871.00,0.93,202162.00
12,Portage,1987,3,40790.00,0.84,841.00,0.02,41631.00,0.86,48491.00
12,Portage,1988,0,22298.00,0.91,1090.00,0.04,23388.00,0.96,24456.00
12,Portage,1989,1,40989.00,0.83,438.00,0.01,41427.00,0.84,49327.00
12,Portage,1990,2,48635.00,0.71,167.00,0.00,48802.00,0.71,68750.00
12,Portage,1991,3,51295.00,0.80,1097.00,0.02,52392.00,0.81,64445.00
12,Portage,1992,0,14430.00,0.84,40.00,0.00,14470.00,0.84,17176.00
12,Portage,1993,1,171063.00,0.90,54.00,0.00,171117.00,0.90,190877.00
12,Portage,1994,2,52621.00,0.83,1584.00,0.02,54205.00,0.85,63475.00
12,Portage,1995,3,7496.00,0.46,997.00,0.06,8493.00,0.52,16368.00
12,Portage,1996,0,4724.57,0.33,209.65,0.01,5061.70,0.36,14111.65
12,Portage,1997,1,152942.46,0.89,883.89,0.01,154228.50,0.90,171611.13
12,Portage,1998,2,18032.85,0.14,1979.36,0.02,20053.28,0.15,130166.32
12,Portage,1999,3,4789.24,0.12,410.33,0.01,5369.60,0.13,40205.28
12,Portage,2000,0,43841.14,0.51,10666.33,0.12,55948.23,0.65,86582.45
12,Portage,2001,1,6597.83,0.15,1823.29,0.04,8421.12,0.19,43236.33
12,Portage,2002,2,2728.78,0.14,538.73,0.03,3359.75,0.18,18919.78
12,Portage,2003,3,2800.38,0.32,679.62,0.08,3554.15,0.41,8737.05
12,Portage,2004,0,3284.22,0.24,3146.11,0.23,6580.32,0.48,13604.41
12,Portage,2005,1,2190.95,0.12,4165.83,0.22,6503.18,0.35,18585.18
12,Portage,2006,2,16444.85,0.34,2098.79,0.04,18919.49,0.39,48321.84
12,Portage,2007,3,597.00,0.12,358.00,0.07,955.01,0.20,4834.68
12,Portage,2008,0,908.22,0.15,1151.31,0.19,2099.62,0.35,5947.81
12,Portage,2009,1,181.27,0.06,48.88,0.02,233.29,0.08,3051.56
12,Portage,2010,2,82304.80,0.48,6581.09,0.04,89978.15,0.53,171209.34
12,Portage,2011,3,970.40,0.25,254.30,0.07,1298.17,0.33,3899.60
13,Weaver,1952,0,100903.00,0.77,106.00,0.00,101009.00,0.77,130774.00
13,Weaver,1953,1,42295.00,0.83,16.00,0.00,42311.00,0.83,51100.00
13,Weaver,1954,2,153412.00,0.84,32.00,0.00,153444.00,0.85,181581.00
13,Weaver,1955,3,86771.00,0.80,100.00,0.00,86871.00,0.80,108507.00
13,Weaver,1956,0,17450.00,0.67,24.00,0.00,17474.00,0.67,25964.00
13,Weaver,1957,1,179013.00,0.90,80.00,0.00,179093.00,0.90,199330.00
13,Weaver,1958,2,217980.00,0.86,38.00,0.00,218018.00,0.86,253957.00
13,Weaver,1959,3,63939.00,0.88,275.00,0.00,64214.00,0.88,72577.00
13,Weaver,1960,0,14799.00,0.67,118.00,0.01,14917.00,0.68,21950.00
13,Weaver,1961,1,3483.00,0.44,196.00,0.02,3679.00,0.46,7925.00
13,Weaver,1962,2,15475.00,0.48,738.00,0.02,16213.00,0.50,32137.00
13,Weaver,1963,3,23566.00,0.61,582.00,0.02,24148.00,0.63,38617.00
13,Weaver,1964,0,2479.00,0.66,81.00,0.02,2560.00,0.68,3756.00
13,Weaver,1965,1,30947.00,0.62,846.00,0.02,31793.00,0.64,49717.00
13,Weaver,1966,2,33796.00,0.63,724.00,0.01,34520.00,0.64,54009.00
13,Weaver,1967,3,141846.00,0.86,239.00,0.00,142085.00,0.86,164666.00
13,Weaver,1968,0,18141.00,0.82,236.00,0.01,18377.00,0.83,22176.00
13,Weaver,1969,1,128146.00,0.68,1021.00,0.01,129167.00,0.69,187894.00
13,Weaver,1970,2,82713.00,0.88,409.00,0.00,83122.00,0.89,93557.00
13,Weaver,1971,3,73963.00,0.93,274.00,0.00,74237.00,0.94,79227.00
13,Weaver,1972,0,125363.00,0.83,77.00,0.00,125440.00,0.83,151178.00
13,Weaver,1973,1,332855.00,0.87,817.00,0.00,333672.00,0.87,382213.00
13,Weaver,1974,2,344841.00,0.84,1305.00,0.00,346146.00,0.84,410239.00
13,Weaver,1975,3,113511.00,0.79,1004.00,0.01,114515.00,0.79,144221.00
13,Weaver,1976,0,285273.00,0.85,1376.00,0.00,286649.00,0.85,336581.00
13,Weaver,1977,1,213769.00,0.79,2530.00,0.01,216299.00,0.80,268926.00
13,Weaver,1978,2,189036.00,0.71,1299.00,0.00,190335.00,0.72,265506.00
13,Weaver,1979,3,143087.00,0.75,3407.00,0.02,146494.00,0.76,191556.00
13,Weaver,1980,0,192776.00,0.71,3431.00,0.01,196207.00,0.72,272801.00
13,Weaver,1981,1,196369.00,0.82,2382.00,0.01,198751.00,0.83,240753.00
13,Weaver,1982,2,902655.00,0.75,2954.00,0.00,905609.00,0.75,1200623.00
13,Weaver,1983,3,259174.00,0.87,781.00,0.00,259955.00,0.87,299296.00
13,Weaver,1984,0,281574.00,0.82,2162.00,0.01,283736.00,0.83,343338.00
13,Weaver,1985,1,198755.00,0.84,519.00,0.00,199274.00,0.84,236621.00
13,Weaver,1986,2,1220312.00,0.91,3078.00,0.00,1223390.00,0.92,1335718.00
13,Weaver,1987,3,374790.00,0.84,1623.00,0.00,376413.00,0.84,445905.00
13,Weaver,1988,0,540984.00,0.91,3300.00,0.01,544284.00,0.92,593541.00
13,Weaver,1989,1,84482.00,0.83,18.00,0.00,84500.00,0.83,101667.00
13,Weaver,1990,2,42243.00,0.72,39.00,0.00,42282.00,0.72,58659.00
13,Weaver,1991,3,155594.00,0.80,1842.00,0.01,157436.00,0.81,195568.00
13,Weaver,1992,0,304202.00,0.84,37.00,0.00,304239.00,0.84,362925.00
13,Weaver,1993,1,782795.00,0.90,237.00,0.00,783032.00,0.90,867488.00
13,Weaver,1994,2,606520.00,0.90,1063.00,0.00,607583.00,0.90,672539.00
13,Weaver,1995,3,40022.00,0.51,4060.00,0.05,44082.00,0.56,78113.00
13,Weaver,1996,0,214421.43,0.33,95782.63,0.15,312896.57,0.49,640496.33
13,Weaver,1997,1,454050.34,0.89,6256.24,0.01,461356.80,0.91,509472.47
13,Weaver,1998,2,106149.96,0.14,102927.14,0.13,209170.23,0.27,765970.06
13,Weaver,1999,3,28730.03,0.12,7483.23,0.03,37104.40,0.15,240340.27
13,Weaver,2000,0,159053.18,0.36,12419.00,0.03,171884.44,0.38,446918.68
13,Weaver,2001,1,34322.14,0.15,5956.23,0.03,40278.36,0.18,224916.91
13,Weaver,2002,2,68800.01,0.13,110019.19,0.21,178819.20,0.34,524044.01
13,Weaver,2003,3,55078.12,0.22,15006.49,0.06,71990.71,0.29,248551.11
13,Weaver,2004,0,39548.85,0.23,7377.88,0.04,46926.73,0.28,168587.20
13,Weaver,2005,1,13347.82,0.09,8567.11,0.06,21914.93,0.14,155387.18
13,Weaver,2006,2,64357.15,0.23,12278.00,0.04,76635.15,0.27,280214.58
13,Weaver,2007,3,17717.13,0.12,2060.74,0.01,19777.87,0.13,149500.73
13,Weaver,2008,0,10002.66,0.08,6733.06,0.06,16735.72,0.14,119837.24
13,Weaver,2009,1,5305.94,0.05,343.08,0.00,5649.02,0.05,116761.52
13,Weaver,2010,2,103597.50,0.45,18658.95,0.08,125324.28,0.55,228381.92
13,Weaver,2011,3,124967.05,0.37,51782.85,0.15,182521.14,0.53,342225.68
14,Fennell,1967,3,7526.00,0.87,205.00,0.02,7731.00,0.89,8647.00
14,Fennell,1968,0,2570.00,0.70,131.00,0.04,2701.00,0.74,3655.00
14,Fennell,1969,1,197.00,0.77,6.00,0.02,203.00,0.80,255.00
14,Fennell,1970,2,33.00,0.73,3.00,0.07,36.00,0.80,45.00
14,Fennell,1971,3,13728.00,0.90,180.00,0.01,13908.00,0.91,15201.00
14,Fennell,1972,0,11434.00,0.77,1481.00,0.10,12915.00,0.87,14846.00
14,Fennell,1973,1,846.00,0.80,7.00,0.01,853.00,0.81,1058.00
14,Fennell,1974,2,556.00,0.75,44.00,0.06,600.00,0.81,740.00
14,Fennell,1975,3,10458.00,0.68,944.00,0.06,11402.00,0.74,15407.00
14,Fennell,1976,0,24228.00,0.83,872.00,0.03,25100.00,0.86,29190.00
14,Fennell,1977,1,1344.00,0.76,49.00,0.03,1393.00,0.79,1764.00
14,Fennell,1978,2,410.00,0.76,19.00,0.04,429.00,0.80,536.00
14,Fennell,1979,3,38964.00,0.66,3354.00,0.06,42318.00,0.72,58892.00
14,Fennell,1980,0,12478.00,0.54,2378.00,0.10,14856.00,0.64,23293.00
14,Fennell,1981,1,7480.00,0.76,302.00,0.03,7782.00,0.79,9871.00
14,Fennell,1982,2,4156.00,0.79,0.00,0.00,4156.00,0.79,5288.00
14,Fennell,1983,3,3370.00,0.37,737.00,0.08,4107.00,0.45,9084.00
14,Fennell,1984,0,31371.00,0.70,2117.00,0.05,33488.00,0.75,44595.00
14,Fennell,1985,1,2924.00,0.61,274.00,0.06,3198.00,0.67,4796.00
14,Fennell,1986,2,1902.00,0.18,2383.00,0.23,4285.00,0.42,10309.00
14,Fennell,1987,3,11684.00,0.31,9514.00,0.25,21198.00,0.56,37831.00
14,Fennell,1988,0,16318.00,0.36,2677.00,0.06,18995.00,0.41,45922.00
14,Fennell,1989,1,23293.00,0.78,2665.00,0.09,25958.00,0.87,29946.00
14,Fennell,1990,2,13400.00,0.31,18198.00,0.42,31598.00,0.73,43460.00
14,Fennell,1991,3,36470.00,0.53,11477.00,0.17,47947.00,0.70,68501.00
14,Fennell,1992,0,14728.00,0.26,25674.00,0.45,40402.00,0.71,56652.00
14,Fennell,1993,1,12070.00,0.59,658.00,0.03,12728.00,0.62,20431.00
14,Fennell,1994,2,2404.00,0.12,2122.00,0.10,4526.00,0.22,20407.00
14,Fennell,1995,3,2927.00,0.16,4166.00,0.23,7093.00,0.38,18445.00
14,Fennell,1996,0,6470.00,0.14,6889.00,0.15,13359.00,0.29,45638.00
14,Fennell,1997,1,24801.00,0.69,4621.00,0.13,29422.00,0.82,36055.00
14,Fennell,1998,2,1040.00,0.06,2576.00,0.14,3616.00,0.19,18849.00
14,Fennell,1999,3,2126.00,0.05,11812.00,0.29,13938.00,0.34,41050.00
14,Fennell,2000,0,2208.00,0.15,2012.00,0.14,4220.00,0.29,14372.00
14,Fennell,2001,1,675.00,0.08,795.00,0.10,1470.00,0.18,8088.00
14,Fennell,2002,2,2823.00,0.24,1807.00,0.15,4630.00,0.39,11828.00
14,Fennell,2003,3,11622.47,0.34,4711.48,0.14,17089.05,0.50,34167.93
14,Fennell,2004,0,28724.71,0.41,10775.33,0.16,40427.45,0.58,69231.26
14,Fennell,2005,1,1584.75,0.11,1580.91,0.11,3237.81,0.23,13883.28
14,Fennell,2006,2,17085.90,0.25,6781.39,0.10,25006.09,0.37,68460.00
14,Fennell,2007,3,5162.51,0.26,1471.49,0.07,6634.00,0.34,19720.99
14,Fennell,2008,0,864.17,0.08,2309.28,0.23,3246.99,0.32,10187.93
14,Fennell,2009,1,107.31,0.07,40.00,0.02,149.53,0.09,1612.03
14,Fennell,2010,2,6996.47,0.34,1609.19,0.08,8843.71,0.42,20831.35
14,Fennell,2011,3,2945.88,0.17,2641.74,0.16,6057.93,0.36,17040.15
15,Scotch,1980,0,155.00,0.56,17.00,0.06,172.00,0.62,279.00
15,Scotch,1981,1,55640.00,0.73,1422.00,0.02,57062.00,0.75,76014.00
15,Scotch,1982,2,14696.00,0.71,1215.00,0.06,15911.00,0.77,20620.00
15,Scotch,1983,3,492.00,0.63,54.00,0.07,546.00,0.70,785.00
15,Scotch,1984,0,1039.00,0.68,77.00,0.05,1116.00,0.73,1525.00
15,Scotch,1985,1,21314.00,0.84,597.00,0.02,21911.00,0.87,25296.00
15,Scotch,1986,2,70140.00,0.68,7135.00,0.07,77275.00,0.74,103899.00
15,Scotch,1987,3,4954.00,0.63,845.00,0.11,5799.00,0.74,7888.00
15,Scotch,1988,0,1528.00,0.53,275.00,0.10,1803.00,0.63,2863.00
15,Scotch,1989,1,34029.00,0.80,1275.00,0.03,35304.00,0.83,42540.00
15,Scotch,1990,2,149483.00,0.60,18041.00,0.07,167524.00,0.67,250912.00
15,Scotch,1991,3,15282.00,0.57,1544.00,0.06,16826.00,0.63,26780.00
15,Scotch,1992,0,3174.00,0.24,6122.00,0.47,9296.00,0.71,13081.00
15,Scotch,1993,1,7063.00,0.44,729.00,0.05,7792.00,0.48,16151.00
15,Scotch,1994,2,169903.00,0.55,30992.00,0.10,200895.00,0.65,311153.00
15,Scotch,1995,3,6196.00,0.23,5651.00,0.21,11847.00,0.44,26662.00
15,Scotch,1996,0,170.00,0.03,995.00,0.17,1165.00,0.20,5774.00
15,Scotch,1997,1,8314.00,0.68,1589.00,0.13,9903.00,0.81,12176.00
15,Scotch,1998,2,53550.00,0.29,19133.00,0.11,72683.00,0.40,181989.00
15,Scotch,1999,3,607.00,0.04,2487.00,0.17,3094.00,0.21,14507.00
15,Scotch,2000,0,810.00,0.15,746.00,0.14,1564.00,0.29,5329.00
15,Scotch,2001,1,239.00,0.08,294.00,0.10,544.00,0.18,2993.00
15,Scotch,2002,2,65078.00,0.34,21262.00,0.11,90003.00,0.47,191272.00
15,Scotch,2003,3,8936.32,0.50,2149.98,0.12,11431.08,0.64,17991.07
15,Scotch,2004,0,21460.58,0.42,9035.81,0.18,31317.73,0.61,51213.13
15,Scotch,2005,1,1927.79,0.10,3670.43,0.19,5636.41,0.30,18880.83
15,Scotch,2006,2,232883.22,0.34,70746.49,0.10,317355.32,0.47,678128.82
15,Scotch,2007,3,3818.41,0.22,1802.83,0.11,5621.24,0.33,17121.34
15,Scotch,2008,0,482.05,0.12,905.09,0.22,1448.31,0.35,4088.29
15,Scotch,2009,1,232.74,0.04,240.94,0.04,480.91,0.08,6320.91
15,Scotch,2010,2,308536.25,0.30,104125.27,0.10,425934.97,0.42,1012864.19
15,Scotch,2011,3,12030.98,0.17,20321.38,0.29,33308.01,0.47,70871.34
16,Gates,1952,0,22636.00,0.75,320.00,0.01,22956.00,0.76,30026.00
16,Gates,1953,1,515.00,0.87,1.00,0.00,516.00,0.87,590.00
16,Gates,1954,2,250.00,0.83,5.00,0.02,255.00,0.85,300.00
16,Gates,1955,3,538.00,0.86,8.00,0.01,546.00,0.88,623.00
16,Gates,1956,0,29352.00,0.79,184.00,0.00,29536.00,0.79,37343.00
16,Gates,1957,1,7043.00,0.83,534.00,0.06,7577.00,0.89,8468.00
16,Gates,1958,2,352.00,0.84,5.00,0.01,357.00,0.85,418.00
16,Gates,1959,3,1828.00,0.75,19.00,0.01,1847.00,0.76,2429.00
16,Gates,1960,0,8763.00,0.60,391.00,0.03,9154.00,0.63,14567.00
16,Gates,1961,1,1973.00,0.88,24.00,0.01,1997.00,0.89,2245.00
16,Gates,1962,2,260.00,0.61,9.00,0.02,269.00,0.63,428.00
16,Gates,1963,3,4519.00,0.50,342.00,0.04,4861.00,0.54,8974.00
16,Gates,1964,0,59151.00,0.71,4682.00,0.06,63833.00,0.77,83229.00
16,Gates,1965,1,11733.00,0.86,338.00,0.02,12071.00,0.88,13713.00
16,Gates,1966,2,337.00,0.83,6.00,0.01,343.00,0.84,408.00
16,Gates,1967,3,5541.00,0.82,90.00,0.01,5631.00,0.83,6769.00
16,Gates,1968,0,85849.00,0.86,4117.00,0.04,89966.00,0.90,100210.00
16,Gates,1969,1,2005.00,0.71,26.00,0.01,2031.00,0.72,2808.00
16,Gates,1970,2,249.00,0.76,1.00,0.00,250.00,0.76,328.00
16,Gates,1971,3,4634.00,0.91,16.00,0.00,4650.00,0.92,5076.00
16,Gates,1972,0,65367.00,0.83,4944.00,0.06,70311.00,0.89,78634.00
16,Gates,1973,1,3045.00,0.77,119.00,0.03,3164.00,0.80,3959.00
16,Gates,1974,2,224.00,0.70,28.00,0.09,252.00,0.78,322.00
16,Gates,1975,3,5245.00,0.68,494.00,0.06,5739.00,0.74,7721.00
16,Gates,1976,0,105539.00,0.82,5365.00,0.04,110904.00,0.87,128111.00
16,Gates,1977,1,6778.00,0.69,408.00,0.04,7186.00,0.74,9768.00
16,Gates,1978,2,4841.00,0.91,208.00,0.04,5049.00,0.95,5307.00
16,Gates,1979,3,10507.00,0.66,1553.00,0.10,12060.00,0.76,15888.00
16,Gates,1980,0,35661.00,0.53,7086.00,0.10,42747.00,0.63,67835.00
16,Gates,1981,1,13961.00,0.72,800.00,0.04,14761.00,0.76,19431.00
16,Gates,1982,2,3277.00,0.74,215.00,0.05,3492.00,0.79,4422.00
16,Gates,1983,3,7374.00,0.46,1342.00,0.08,8716.00,0.54,16100.00
16,Gates,1984,0,41041.00,0.53,7013.00,0.09,48054.00,0.62,76953.00
16,Gates,1985,1,9988.00,0.63,1354.00,0.09,11342.00,0.71,15920.00
16,Gates,1986,2,2019.00,0.23,3188.00,0.36,5207.00,0.59,8779.00
16,Gates,1987,3,14996.00,0.55,2661.00,0.10,17657.00,0.65,27074.00
16,Gates,1988,0,51369.00,0.45,18997.00,0.16,70366.00,0.61,115364.00
16,Gates,1989,1,111260.00,0.82,7686.00,0.06,118946.00,0.87,135972.00
16,Gates,1990,2,13667.00,0.44,12115.00,0.39,25782.00,0.83,31156.00
16,Gates,1991,3,10343.00,0.45,3653.00,0.16,13996.00,0.60,23155.00
16,Gates,1992,0,133973.00,0.43,117849.00,0.38,251822.00,0.81,309327.00
16,Gates,1993,1,23220.00,0.54,1841.00,0.04,25061.00,0.58,43013.00
16,Gates,1994,2,7938.00,0.37,7973.00,0.37,15911.00,0.73,21700.00
16,Gates,1995,3,5581.00,0.26,8317.00,0.39,13898.00,0.66,21079.00
16,Gates,1996,0,27567.00,0.16,49646.00,0.28,77213.00,0.44,177211.00
16,Gates,1997,1,36601.00,0.59,5133.00,0.08,41734.00,0.67,62553.00
16,Gates,1998,2,4592.00,0.14,4763.00,0.14,9355.00,0.28,33595.00
16,Gates,1999,3,1490.00,0.04,5673.00,0.17,7163.00,0.21,33458.00
16,Gates,2000,0,59474.00,0.31,40853.00,0.22,100904.00,0.53,189551.00
16,Gates,2001,1,879.00,0.04,5958.00,0.30,7207.00,0.36,20128.00
16,Gates,2002,2,2392.00,0.48,369.00,0.07,2843.00,0.57,5016.00
16,Gates,2003,3,13025.50,0.34,5261.39,0.14,18884.50,0.49,38292.56
16,Gates,2004,0,25211.62,0.28,19042.09,0.21,45440.08,0.51,89632.90
16,Gates,2005,1,5416.78,0.11,5197.01,0.11,10866.83,0.23,47453.86
16,Gates,2006,2,4392.51,0.25,1743.38,0.10,6428.66,0.37,17599.95
16,Gates,2007,3,1197.40,0.26,386.83,0.08,1584.23,0.35,4574.12
16,Gates,2008,0,2503.85,0.06,11282.06,0.28,14081.26,0.35,40500.58
16,Gates,2009,1,1011.90,0.05,1612.17,0.07,2644.47,0.12,22400.47
16,Gates,2010,2,4928.60,0.19,1546.36,0.06,6594.75,0.26,25705.05
16,Gates,2011,3,12276.30,0.10,23109.07,0.19,36370.41,0.30,120160.41
17,Nadina,1952,0,7720.00,0.76,365.00,0.04,8085.00,0.79,10182.00
17,Nadina,1953,1,257861.00,0.85,4593.00,0.02,262454.00,0.86,303857.00
17,Nadina,1954,2,15379.00,0.83,340.00,0.02,15719.00,0.85,18521.00
17,Nadina,1955,3,7301.00,0.85,225.00,0.03,7526.00,0.88,8581.00
17,Nadina,1956,0,5972.00,0.76,285.00,0.04,6257.00,0.80,7839.00
17,Nadina,1957,1,270815.00,0.80,6856.00,0.02,277671.00,0.82,338551.00
17,Nadina,1958,2,9085.00,0.84,131.00,0.01,9216.00,0.85,10788.00
17,Nadina,1959,3,9168.00,0.73,280.00,0.02,9448.00,0.75,12557.00
17,Nadina,1960,0,7271.00,0.77,389.00,0.04,7660.00,0.82,9396.00
17,Nadina,1961,1,202948.00,0.83,6229.00,0.03,209177.00,0.85,245295.00
17,Nadina,1962,2,4420.00,0.61,370.00,0.05,4790.00,0.66,7219.00
17,Nadina,1963,3,13651.00,0.50,1843.00,0.07,15494.00,0.57,27145.00
17,Nadina,1964,0,5279.00,0.69,418.00,0.05,5697.00,0.74,7650.00
17,Nadina,1965,1,108711.00,0.86,3133.00,0.02,111844.00,0.88,127057.00
17,Nadina,1966,2,10752.00,0.84,304.00,0.02,11056.00,0.86,12873.00
17,Nadina,1967,3,63751.00,0.82,2115.00,0.03,65866.00,0.85,77888.00
17,Nadina,1968,0,23294.00,0.87,1217.00,0.05,24511.00,0.92,26781.00
17,Nadina,1969,1,86309.00,0.68,3862.00,0.03,90171.00,0.71,126747.00
17,Nadina,1970,2,25389.00,0.73,4454.00,0.13,29843.00,0.86,34595.00
17,Nadina,1971,3,134124.00,0.84,7289.00,0.05,141413.00,0.89,159196.00
17,Nadina,1972,0,63171.00,0.87,6201.00,0.09,69372.00,0.95,72875.00
17,Nadina,1973,1,94055.00,0.77,8371.00,0.07,102426.00,0.84,121905.00
17,Nadina,1974,2,22394.00,0.73,4321.00,0.14,26715.00,0.88,30479.00
17,Nadina,1975,3,52382.00,0.68,7611.00,0.10,59993.00,0.78,77119.00
17,Nadina,1976,0,14066.00,0.81,1547.00,0.09,15613.00,0.90,17406.00
17,Nadina,1977,1,47205.00,0.69,2595.00,0.04,49800.00,0.73,68111.00
17,Nadina,1978,2,20858.00,0.81,2316.00,0.09,23174.00,0.90,25758.00
17,Nadina,1979,3,74164.00,0.49,18568.00,0.12,92732.00,0.61,152807.00
17,Nadina,1980,0,8333.00,0.60,2343.00,0.17,10676.00,0.77,13898.00
17,Nadina,1981,1,93185.00,0.71,18413.00,0.14,111598.00,0.85,131431.00
17,Nadina,1982,2,25429.00,0.73,7193.00,0.21,32622.00,0.93,34971.00
