"stk","stkName","yr","cyc","rec","eff","ets","rec2","rec3","rec4","rec5","rec6"
14,"Fennell",2003,3,0.013348,0.005317,0.00918,0,0,0.010416,0.002932,0
14,"Fennell",2004,4,0.007656847,0.001594,0.002742,0,6e-06,0.006985,0.000671847,0
14,"Fennell",2005,1,0.001532719,0.002817,0.004286,0,0,0.000906212,0.000626507,0
14,"Fennell",2006,2,0.030698787,0.008278,0.011244,0,0,0.018951828,0.011746958,0
14,"Fennell",2007,3,0.005220578,0.0069,0.011181,0,0,0.004841171,0.000379407,0
14,"Fennell",2008,4,0.008579218,0.00021,0.000431,0,0,0.007872701,0.000706517,0
14,"Fennell",2009,1,0.008599597,0.000715,0.001143,0,0,0.006744025,0.001855572,0
14,"Fennell",2010,2,0.027403332,0.005564,0.009421,0,4.2e-05,0.025746056,0.001657276,0
14,"Fennell",2011,3,0.001887821,0.004498,0.008405,0,1.6e-05,0.001325821,0.000562,0
14,"Fennell",2012,4,NA,0.000747,0.001371,NA,NA,NA,NA,NA
14,"Fennell",2013,1,NA,0.001951,0.003229,NA,NA,NA,NA,NA
14,"Fennell",2014,2,NA,0.006828,0.011195,NA,NA,NA,NA,NA
14,"Fennell",2015,3,NA,0.000946,0.00139,NA,NA,NA,NA,NA
15,"Scotch",1980,4,0.001532,6.2e-05,0.000107,0,0,0.001532,0,0
15,"Scotch",1981,1,0.025296,0.006887,0.017147,0,7.1e-05,0.025296,0,0
15,"Scotch",1982,2,0.109375,0.002544,0.004709,0,0.000192,0.1039,0.005475,0
15,"Scotch",1983,3,0.002632,0.000133,0.000239,0,0,0.002382,0.00025,0
15,"Scotch",1984,4,0.002613,0.000265,0.000397,0,1.2e-05,0.002613,0,0
15,"Scotch",1985,1,0.042541,0.001436,0.00328,0,0.001471,0.042541,0,0
15,"Scotch",1986,2,0.257059,0.011299,0.026356,0,0,0.250911,0.006148,0
15,"Scotch",1987,3,0.030395,0.001148,0.002082,0,4.9e-05,0.020633,0.009762,0
15,"Scotch",1988,4,0.00332,0.000723,0.001026,0,0,0.00332,0,0
15,"Scotch",1989,1,0.01615,0.003928,0.007236,0,0.000578,0.01615,0,0
15,"Scotch",1990,2,0.315892,0.034411,0.079282,0,0.000265,0.311154,0.004738,0
15,"Scotch",1991,3,0.025681,0.004539,0.009856,0,1e-05,0.022037,0.003644,0
15,"Scotch",1992,4,0.002453,0.001385,0.002134,0,1e-06,0.002104,0.000349,0
15,"Scotch",1993,1,0.011827,0.003259,0.008181,0,5.9e-05,0.011827,0,0
15,"Scotch",1994,2,0.184255,0.026711,0.067707,0,0.000196,0.181988,0.002267,0
15,"Scotch",1995,3,0.014165,0.00781,0.014497,0,1.1e-05,0.01224,0.001925,0
15,"Scotch",1996,4,0.004148,0.002205,0.004193,0,0,0.003404,0.000744,0
15,"Scotch",1997,1,0.002249,0.001415,0.002725,0,4e-06,0.002249,0,0
15,"Scotch",1998,2,0.193542,0.017001,0.033948,0,0.000148,0.191273,0.002269,0
15,"Scotch",1999,3,0.026423,0.002034,0.003912,0,0,0.015722,0.010701,0
15,"Scotch",2000,4,0.04121,0.001732,0.003285,0,2e-06,0.040512,0.000698,0
15,"Scotch",2001,1,0.017024,0.001336,0.002449,0,0,0.017024,0,0
15,"Scotch",2002,2,0.691053,0.050375,0.098851,0,0.001008,0.675243,0.01581,0
15,"Scotch",2003,3,0.001681,0.002477,0.005081,0,0,0.001305,0.000376,0
15,"Scotch",2004,4,0.003911731,0.000432,0.000776,0,2e-06,0.003764,0.000147731,0
15,"Scotch",2005,1,0.005761498,0.002686,0.004144,0,0,0.005761498,0,0
15,"Scotch",2006,2,1.035087968,0.072735,0.130448,0,0.001098,1.012864188,0.02222378,0
15,"Scotch",2007,3,0.049725651,0.004758,0.007668,0,0,0.048709655,0.001015996,0
15,"Scotch",2008,4,0.005404594,0.000139,0.000292,0,0,0.004789698,0.000614896,0
15,"Scotch",2009,1,0.047443121,0.002665,0.004625,0,2e-06,0.045092392,0.002350729,0
15,"Scotch",2010,2,0.422207771,0.273905,0.47348,0,0.00083332,0.41607897,0.006128801,0
15,"Scotch",2011,3,0.008932729,0.012451,0.02472,0,3.4e-05,0.008028729,0.000904,0
15,"Scotch",2012,4,NA,0.000644,0.001132,NA,NA,NA,NA,NA
15,"Scotch",2013,1,NA,0.010957,0.022416,NA,NA,NA,NA,NA
15,"Scotch",2014,2,NA,0.068761,0.126166,NA,NA,NA,NA,NA
15,"Scotch",2015,3,NA,0.003535,0.00645,NA,NA,NA,NA,NA
16,"Gates",1968,4,0.078774,0.003834,0.00663,0,0.003891,0.078371,0.000403,0
16,"Gates",1969,1,0.003724,0.00036,0.000553,0,0.001042,0.003556,0.000168,0
16,"Gates",1970,2,0.000154,1.4e-05,3.52e-05,0,0.000258,0.000154,0,0
16,"Gates",1971,3,0.007721,0.000115,0.000164,0,0.004926,0.007721,0,0
16,"Gates",1972,4,0.128433,0.003128,0.005543,0,0.00418,0.128111,0.000322,0
16,"Gates",1973,1,0.013241,0.000351,0.000617,0,0.001344,0.009447,0.003794,0
16,"Gates",1974,2,0.001413,3.7e-05,5.51e-05,0,0.001559,0.001413,0,0
16,"Gates",1975,3,0.015888,0.001246,0.00174,0,0.003841,0.015888,0,0
16,"Gates",1976,4,0.070185,0.00882,0.014497,0,0.003009,0.067835,0.00235,0
16,"Gates",1977,1,0.02002,0.001174,0.001939,0,0.00069,0.017045,0.002975,0
16,"Gates",1978,2,0.001058,0.000129,0.000195,0,0.000589,0.00086,0.000198,0
16,"Gates",1979,3,0.015902,0.001649,0.002368,0,0.001866,0.015902,0,0
16,"Gates",1980,4,0.077848,0.011032,0.018549,0,0.001496,0.076467,0.001381,0
16,"Gates",1981,1,0.017352,0.001907,0.003433,0,0.000412,0.014267,0.003085,0
16,"Gates",1982,2,0.00634,0.000439,0.000718,0,0.003361,0.005472,0.000868,0
16,"Gates",1983,3,0.026556,0.003055,0.004992,0,0.001542,0.026208,0.000348,0
16,"Gates",1984,4,0.136133,0.009148,0.017075,0,0.00173,0.115017,0.021116,0
16,"Gates",1985,1,0.125622,0.002032,0.003404,0,0.00634,0.114856,0.010766,0
16,"Gates",1986,2,0.021,0.00188,0.003075,0,0.006349,0.02039,0.00061,0
16,"Gates",1987,3,0.02615,0.004105,0.006837,0,0.001683,0.022546,0.003604,0
16,"Gates",1988,4,0.309753,0.017841,0.034756,0,0.009599,0.305722,0.004031,0
16,"Gates",1989,1,0.047315,0.009795,0.015065,0,0.005779,0.038792,0.008523,0
16,"Gates",1990,2,0.014784,0.003304,0.004917,0,0.000826,0.013177,0.001607,0
16,"Gates",1991,3,0.020443,0.004618,0.007553,0,0.001242,0.018884,0.001559,0
16,"Gates",1992,4,0.183794,0.009224,0.015918,0,0.011639,0.175651,0.008143,0
16,"Gates",1993,1,0.066967,0.00878,0.013441,0,0.000557,0.05441,0.012557,0
16,"Gates",1994,2,0.033549,0.001706,0.00265,0,0.000815,0.021039,0.01251,0
16,"Gates",1995,3,0.021489,0.004533,0.00706,0,0.00197,0.020949,0.00054,0
16,"Gates",1996,4,0.197587,0.014139,0.024971,0,0.000413,0.189011,0.008576,0
16,"Gates",1997,1,0.012667,0.001877,0.003831,0,0.000742,0.011493,0.001174,0
16,"Gates",1998,2,0.004404,0.002442,0.004446,0,0.000408,0.003841,0.000563,0
16,"Gates",1999,3,0.040134,0.001765,0.002621,0,0.002508,0.037729,0.002405,0
16,"Gates",2000,4,0.091378,0.016571,0.036979,0,0.000624,0.087114,0.004264,0
16,"Gates",2001,1,0.049931,0.004007,0.006294,0,0.000315,0.04319,0.006741,0
16,"Gates",2002,2,0.011739,0.001144,0.00185,0,0.001262,0.011045,0.000694,0
16,"Gates",2003,3,0.004548,0.005036,0.008126,0,0.000213,0.003861,0.000687,0
16,"Gates",2004,4,0.04897399,0.005483,0.008376,0,0.000343,0.040513,0.00846099,0
16,"Gates",2005,1,0.01490891,0.008851,0.013618,0,0.00018,0.014037552,0.000871358,0
16,"Gates",2006,2,0.038492949,0.001456,0.002055,0,0.000978,0.024833696,0.013659254,0
16,"Gates",2007,3,0.107809966,0.001079,0.001932,0,0.006665,0.106618066,0.001191901,0
16,"Gates",2008,4,0.077232114,0.001752,0.003425,0,0.001573,0.066746453,0.010485661,0
16,"Gates",2009,1,0.119554599,0.005274,0.008858,0,0.002695,0.101155787,0.018398812,0
16,"Gates",2010,2,0.04215618,0.005903,0.010561,0,0.002387,0.038010733,0.004145447,0
16,"Gates",2011,3,0.03626581,0.026445,0.041377,0,0.001178,0.03383581,0.00243,0
16,"Gates",2012,4,NA,0.006899,0.010841,NA,NA,NA,NA,NA
16,"Gates",2013,1,NA,0.023053,0.043751,NA,NA,NA,NA,NA
16,"Gates",2014,2,NA,0.008495,0.013454,NA,NA,NA,NA,NA
16,"Gates",2015,3,NA,0.009643,0.01693,NA,NA,NA,NA,NA
17,"Nadina",1973,1,0.073208,0.010726,0.018428,0,0.000146,0.067467,0.005741,0
17,"Nadina",1974,2,0.020017,0.002072,0.003634,0,0.000195,0.020017,0,0
17,"Nadina",1975,3,0.158536,0.008655,0.013998,0,0.00034,0.152807,0.005729,0
17,"Nadina",1976,4,0.007247,0.000898,0.001685,0,2.7e-05,0.007247,0,0
17,"Nadina",1977,1,0.131877,0.010085,0.017648,0,0.000172,0.125303,0.006574,0
17,"Nadina",1978,2,0.031164,0.001527,0.002561,0,8.3e-05,0.028397,0.002767,0
17,"Nadina",1979,3,0.101368,0.021272,0.036634,0,5e-06,0.083912,0.017456,0
17,"Nadina",1980,4,0.021368,0.001603,0.002908,0,4e-06,0.016037,0.005331,0
17,"Nadina",1981,1,0.076744,0.011363,0.019148,0,5e-06,0.073214,0.00353,0
17,"Nadina",1982,2,0.006775,0.001423,0.002315,0,0,0.005364,0.001411,0
17,"Nadina",1983,3,0.149699,0.015945,0.027352,0,3.2e-05,0.13848,0.011219,0
17,"Nadina",1984,4,0.024917,0.003847,0.007721,0,0,0.020594,0.004323,0
17,"Nadina",1985,1,0.046853,0.007731,0.013638,0,0,0.041411,0.005442,0
17,"Nadina",1986,2,0.020838,0.002051,0.003511,0,0,0.01608,0.004758,0
17,"Nadina",1987,3,0.19102,0.015643,0.032364,0,1.6e-05,0.170901,0.020119,0
17,"Nadina",1988,4,0.057739,0.004514,0.008784,0,0,0.048538,0.009201,0
17,"Nadina",1989,1,0.018878,0.002653,0.00494,0,0,0.015466,0.003412,0
17,"Nadina",1990,2,0.015734,0.003405,0.005998,0,0,0.014995,0.000739,0
17,"Nadina",1991,3,0.056227,0.033387,0.060761,0,0.000112,0.047222,0.009005,0
17,"Nadina",1992,4,0.104704,0.002355,0.004503,0,9e-06,0.05495,0.049754,0
17,"Nadina",1993,1,0.056702,0.004797,0.009052,0,0,0.051434,0.005268,0
17,"Nadina",1994,2,0.018358,0.001077,0.001948,0,0,0.009887,0.008471,0
17,"Nadina",1995,3,0.065492,0.008452,0.016646,0,2.5e-05,0.065492,0,0
17,"Nadina",1996,4,0.546593,0.018036,0.036224,0,4e-06,0.451557,0.095036,0
17,"Nadina",1997,1,0.003186,0.002624,0.007432,0,0,0.002444,0.000742,0
17,"Nadina",1998,2,0.00487,0.001983,0.003544,0,9e-06,0.003913,0.000957,0
17,"Nadina",1999,3,0.011388,0.005026,0.009807,0,0,0.011388,0,0
17,"Nadina",2000,4,0.259537,0.065446,0.119329,0,0,0.233547,0.02599,0
17,"Nadina",2001,1,0.096125,0.017875,0.039062,0,0,0.04802,0.048105,0
17,"Nadina",2002,2,0.00618,0.001031,0.001901,0,0,0.005758,0.000422,0
17,"Nadina",2003,3,0.003705,0.001677,0.003133,0,0,0.00337,0.000335,0
17,"Nadina",2004,4,0.219432465,0.013773,0.022359,0,3.2e-05,0.200535,0.018897465,0
17,"Nadina",2005,1,0.016210003,0.012141,0.021798,0,0,0.0115626,0.004647403,0
17,"Nadina",2006,2,0.064877748,0.004487,0.008084,0,2e-06,0.043268923,0.021608825,0
17,"Nadina",2007,3,0.011505785,0.001006,0.001724,0,0,0.01034465,0.001161134,0
17,"Nadina",2008,4,0.091061946,0.010169,0.018491,0,4e-06,0.085923949,0.005137997,0
17,"Nadina",2009,1,0.021780629,0.003718,0.007896,0,0,0.017151843,0.004628786,0
17,"Nadina",2010,2,0.198550121,0.011892,0.019526,0,0.000273,0.12060558,0.077944541,0
17,"Nadina",2011,3,0.011223445,0.001195,0.004266,0,0,0.009084445,0.002139,0
17,"Nadina",2012,4,NA,0.016766,0.029977,NA,NA,NA,NA,NA
17,"Nadina",2013,1,NA,0.007129,0.012637,NA,NA,NA,NA,NA
17,"Nadina",2014,2,NA,0.030742,0.053945,NA,NA,NA,NA,NA
17,"Nadina",2015,3,NA,0.009411,0.02306,NA,NA,NA,NA,NA
18,"Upper Pitt",1948,4,0.12272,0.02034,0.052810368,0,0,0.026803,0.095917,0
18,"Upper Pitt",1949,1,0.019336,0.004449,0.008858944,0,0,0.006085,0.013251,0
18,"Upper Pitt",1950,2,0.146275,0.013313,0.029212481,0,6.2e-05,0.091231,0.055044,0
18,"Upper Pitt",1951,3,0.120302,0.017922,0.036081363,0,0,0.041761,0.078541,0
18,"Upper Pitt",1952,4,0.071842,0.021904,0.04645405,0,0,0.039952,0.03189,0
18,"Upper Pitt",1953,1,0.02506,0.009303,0.017029776,0,0,0.012688,0.012372,0
18,"Upper Pitt",1954,2,0.051052,0.008332,0.016885554,0,4.2e-05,0.037926,0.013126,0
18,"Upper Pitt",1955,3,0.16401,0.011221,0.0170525,0,5e-06,0.078394,0.085616,0
18,"Upper Pitt",1956,4,0.066855,0.011107,0.030999595,0,1.5e-05,0.028169,0.038686,0
18,"Upper Pitt",1957,1,0.028018,0.00513,0.011138505,0,0,0.003474,0.024544,0
18,"Upper Pitt",1958,2,0.016135,0.006658,0.010288609,0,1.2e-05,0.012978,0.003157,0
18,"Upper Pitt",1959,3,0.061732,0.006096,0.015524924,0,1e-05,0.0218,0.039932,0
18,"Upper Pitt",1960,4,0.033248,0.012532,0.025488935,0,0,0.005842,0.027406,0
18,"Upper Pitt",1961,1,0.100761,0.006542,0.012931788,0,7.4e-05,0.026282,0.074479,0
18,"Upper Pitt",1962,2,0.056764,0.008479,0.016595272,0,4.6e-05,0.024085,0.032679,0
18,"Upper Pitt",1963,3,0.142668,0.005798,0.01377372,0,6.8e-05,0.088616,0.054052,0
18,"Upper Pitt",1964,4,0.1906,0.00632,0.015255708,0,6.8e-05,0.048016,0.142584,0
18,"Upper Pitt",1965,1,0.038984,0.003387,0.007973816,0,0,0.014943,0.024041,0
18,"Upper Pitt",1966,2,0.075904,0.010735,0.02234458,0,6.5e-05,0.024568,0.051336,0
18,"Upper Pitt",1967,3,0.066869,0.005241,0.012105154,0,2.9e-05,0.024122,0.042747,0
18,"Upper Pitt",1968,4,0.105494,0.008194,0.018392855,0,4.5e-05,0.038212,0.067282,0
18,"Upper Pitt",1969,1,0.061083,0.011739,0.026493482,0,0,0.009262,0.051821,0
18,"Upper Pitt",1970,2,0.054555,0.003123,0.007198327,0,8.1e-05,0.021806,0.032749,0
18,"Upper Pitt",1971,3,0.215185,0.006696,0.015746564,0,0.000462,0.091337,0.123848,0
18,"Upper Pitt",1972,4,0.122884,0.006575,0.01471294,0,3.1e-05,0.0783,0.044584,0
18,"Upper Pitt",1973,1,0.029165,0.004713,0.012363415,0,1.1e-05,0.011903,0.017262,0
18,"Upper Pitt",1974,2,0.131749,0.008859,0.021871979,0,0.000178,0.053388,0.078361,0
18,"Upper Pitt",1975,3,0.084758,0.021376,0.041955304,0,8.1e-05,0.06418,0.020578,0
18,"Upper Pitt",1976,4,0.105297,0.019475,0.037989808,0,4.1e-05,0.013812,0.091485,0
18,"Upper Pitt",1977,1,0.034007,0.007798,0.015999355,0,5.7e-05,0.015331,0.018676,0
18,"Upper Pitt",1978,2,0.034749,0.014116,0.029311027,0,0,0.010736,0.024013,0
18,"Upper Pitt",1979,3,0.038214,0.020384,0.038066117,0,2.2e-05,0.00377,0.034444,0
18,"Upper Pitt",1980,4,0.016905,0.009191,0.019987935,0,8e-06,0.010736,0.006169,0
18,"Upper Pitt",1981,1,0.034057,0.013301,0.026741006,0,0,0.002416,0.031641,0
18,"Upper Pitt",1982,2,0.018228,0.00509,0.010056814,0,3.7e-05,0.004318,0.01391,0
18,"Upper Pitt",1983,3,0.062031,0.010093,0.019771924,0,2.2e-05,0.01173,0.050301,0
18,"Upper Pitt",1984,4,0.075589,0.008759,0.01841745,0,0.000107,0.018612,0.056977,0
18,"Upper Pitt",1985,1,0.023182,0.002113,0.004335756,0,2.6e-05,0.00618,0.017002,0
18,"Upper Pitt",1986,2,0.039998,0.012305,0.03044751,0,0,0.006413,0.033585,0
18,"Upper Pitt",1987,3,0.021965,0.005533,0.014960163,0,3e-06,0.007374,0.014591,0
18,"Upper Pitt",1988,4,0.061077,0.019026,0.036340357,0,0,0.002587,0.05849,0
18,"Upper Pitt",1989,1,0.016602,0.009051,0.023989454,0,7e-06,0.004944,0.011658,0
18,"Upper Pitt",1990,2,0.009099,0.006037,0.014122097,0,1.8e-05,0.001561,0.007538,0
18,"Upper Pitt",1991,3,0.033887,0.010867,0.0225,0,1e-06,0.00171,0.032177,0
18,"Upper Pitt",1992,4,0.100553,0.004411,0.011850624,0,0,0.029707,0.070846,0
18,"Upper Pitt",1993,1,0.102738,0.01143,0.025675223,0,1.1e-05,0.016103,0.086635,0
18,"Upper Pitt",1994,2,0.034633,0.004087,0.0106607,0,8.1e-05,0.004617,0.030016,0
18,"Upper Pitt",1995,3,0.052971,0.003185,0.006651,0,0,0.008821,0.04415,0
18,"Upper Pitt",1996,4,0.150943,0.021678,0.056449779,0,1.8e-05,0.021331,0.129612,0
18,"Upper Pitt",1997,1,0.096251,0.017239,0.040717556,0,1.1e-05,0.012324,0.083927,0
18,"Upper Pitt",1998,2,0.131943,0.049869,0.08346836,0,1.9e-05,0.033437,0.098506,0
18,"Upper Pitt",1999,3,0.142614,0.019388,0.037368997,0,0,0.024538,0.118076,0
18,"Upper Pitt",2000,4,0.111273,0.018581,0.04621822,0,1.5e-05,0.041913,0.06936,0
18,"Upper Pitt",2001,1,0.05461,0.074627,0.137313306,0,0,0.007379,0.047231,0
18,"Upper Pitt",2002,2,0.069145,0.039138,0.089790485,0,1.5e-05,0.02498,0.044165,0
18,"Upper Pitt",2003,3,0.013786,0.03997,0.076602053,0,0,0.000373,0.013413,0
18,"Upper Pitt",2004,4,0.039914253,0.033786,0.061507201,0,9e-06,0.009201,0.030713253,0
18,"Upper Pitt",2005,1,0.008335567,0.033806,0.063214116,0,0,0.001726485,0.006609082,0
18,"Upper Pitt",2006,2,0.067016371,0.021301,0.03959811,0,8e-06,0.012709774,0.054306598,0
18,"Upper Pitt",2007,3,0.081201511,0.019935,0.042521507,0,0,0.011425159,0.069776353,0
18,"Upper Pitt",2008,4,0.079950814,0.006348,0.013444786,0,9e-06,0.014412244,0.06553857,0
18,"Upper Pitt",2009,1,0.049133418,0.018838,0.031920542,0,0,0.009166234,0.039967184,0
18,"Upper Pitt",2010,2,0.04366525,0.008783,0.016791152,0,3.8e-05,0.015542794,0.028122456,0
18,"Upper Pitt",2011,3,0.076711619,0.030439,0.056636435,0,1.1e-05,0.026530619,0.050181,0
18,"Upper Pitt",2012,4,NA,0.041415,0.078088966,NA,NA,NA,NA,NA
18,"Upper Pitt",2013,1,NA,0.030166,0.056020969,NA,NA,NA,NA,NA
18,"Upper Pitt",2014,2,NA,0.014427,0.030292808,NA,NA,NA,NA,NA
18,"Upper Pitt",2015,3,NA,0.018361,0.039075901,NA,NA,NA,NA,NA
19,"Harrison",1948,4,0.043283,0.014577,0.026162,0,0,0.043283,0,0
19,"Harrison",1949,1,0.037073,0.004372,0.007949,0,0.011423,0.02565,0,0
19,"Harrison",1950,2,0.078099,0.018216,0.032833,0,0.048269,0.02983,0,0
19,"Harrison",1951,3,0.121119,0.013181,0.017035,0.000903,0.103041,0.018078,0,0
19,"Harrison",1952,4,0.023054,0.017215,0.025751,0,0.018421,0.004633,0,0
19,"Harrison",1953,1,0.009784,0.007641,0.020441,0,0.002232,0.007552,0,0
19,"Harrison",1954,2,0.014797,0.016869,0.027784,0,0.006146,0.008651,0,0
19,"Harrison",1955,3,0.140951,0.003405,0.005584,8.7e-05,0.060115,0.080836,0,0
19,"Harrison",1956,4,0.096858,0.001266,0.002586,0,0.087258,0.0096,0,0
19,"Harrison",1957,1,0.06011,0.00182,0.003785,4.3e-05,0.025371,0.034739,0,0
19,"Harrison",1958,2,0.059785,0.006404,0.014587,0.000107,0.055305,0.00448,0,0
19,"Harrison",1959,3,0.041531,0.017657,0.027738,1.4e-05,0.010452,0.031079,0,0
19,"Harrison",1960,4,0.029451,0.007076,0.017039,0,0.026094,0.003357,0,0
19,"Harrison",1961,1,0.013184,0.021725,0.042346,4.1e-05,0.001634,0.01155,0,0
19,"Harrison",1962,2,0.050812,0.004155,0.008065,0,0.031134,0.019678,0,0
19,"Harrison",1963,3,0.087825,0.009803,0.022258,0,0.050277,0.037548,0,0
19,"Harrison",1964,4,0.05113,0.001101,0.0022,4.7e-05,0.043883,0.007247,0,0
19,"Harrison",1965,1,0.02028,0.007779,0.015003,6.5e-05,0.008237,0.012043,0,0
19,"Harrison",1966,2,0.055425,0.009295,0.032499,1.9e-05,0.042848,0.012577,0,0
19,"Harrison",1967,3,0.05079,0.012672,0.020406,0.000145,0.021814,0.028976,0,0
19,"Harrison",1968,4,0.017685,0.002854,0.005366,0.000126,0.013492,0.004193,0,0
19,"Harrison",1969,1,0.007302,0.007559,0.014685,0,0.00215,0.005152,0,0
19,"Harrison",1970,2,0.039665,0.006471,0.012573,9.8e-05,0.01881,0.020855,0,0
19,"Harrison",1971,3,0.084459,0.00197,0.00379,0,0.061283,0.023176,0,0
19,"Harrison",1972,4,0.001963,0.000794,0.001346,0,0.001153,0.00081,0,0
19,"Harrison",1973,1,0.037681,0.001571,0.003052,0,0.032256,0.005425,0,0
19,"Harrison",1974,2,0.040338,0.008709,0.01692,0,0.006133,0.034205,0,0
19,"Harrison",1975,3,0.12862,0.003381,0.00585,0,0.022979,0.105641,0,0
19,"Harrison",1976,4,0.044594,0.002933,0.005058,0,0.04341,0.001184,0,0
19,"Harrison",1977,1,0.024058,0.001374,0.002236,0,0.016076,0.007982,0,0
19,"Harrison",1978,2,0.041193,0.010488,0.019655,0,0.007016,0.034177,0,0
19,"Harrison",1979,3,0.010895,0.020234,0.045543,0,0.00047,0.010425,0,0
19,"Harrison",1980,4,0.014393,0.002262,0.005092,0,0.013416,0.000977,0,0
19,"Harrison",1981,1,0.017869,0.001788,0.003193,0,0.012466,0.005403,0,0
19,"Harrison",1982,2,0.028956,0.004686,0.009167,0,0.004275,0.024681,0,0
19,"Harrison",1983,3,0.01785,0.002132,0.004171,0,0.007855,0.009995,0,0
19,"Harrison",1984,4,0.005127,0.000689,0.001265,6.9e-05,0.003558,0.001569,0,0
19,"Harrison",1985,1,0.014407,0.001825,0.0041,6.9e-05,0.003694,0.010713,0,0
19,"Harrison",1986,2,0.009607,0.004145,0.007,0,0.00568,0.003927,0,0
19,"Harrison",1987,3,0.045048,0.002686,0.004973,0,0.0033,0.041748,0,0
19,"Harrison",1988,4,0.003791,0.000947,0.001544,0.000185,0.002005,0.001786,0,0
19,"Harrison",1989,1,0.013423,0.001997,0.002867,0,0.000489,0.012934,0,0
19,"Harrison",1990,2,0.125888,0.001888,0.004515,0,0.061732,0.064156,0,0
19,"Harrison",1991,3,0.038111,0.007958,0.014768,0,0.004426,0.033685,0,0
19,"Harrison",1992,4,0.003736,0.000172,0.000313,0,0.000517,0.003219,0,0
19,"Harrison",1993,1,0.019096,0.002271,0.003249,0,0.014645,0.004451,0,0
19,"Harrison",1994,2,0.020682,0.006087,0.009294,0,0.000286,0.020396,0,0
19,"Harrison",1995,3,0.049813,0.006758,0.01646,0,0.001537,0.048276,0,0
19,"Harrison",1996,4,0.00756,0.008255,0.015303,0,0.003058,0.004502,0,0
19,"Harrison",1997,1,0.08224,0.001084,0.001409,0,0.010357,0.071883,0,0
19,"Harrison",1998,2,0.06421,0.003012,0.00445,0,0.01816,0.04605,0,0
19,"Harrison",1999,3,0.091329,0.005592,0.008565,0,0.016673,0.074656,0,0
19,"Harrison",2000,4,0.011823,0.001745,0.004343,0,0.00795,0.003873,0,0
19,"Harrison",2001,1,0.386967,0.008335,0.015234,0,0.05396,0.333007,0,0
19,"Harrison",2002,2,0.276642,0.024384,0.041177,0,0.088078,0.188564,0,0
19,"Harrison",2003,3,0.103286,0.006043,0.008234,0,0.020138,0.083148,0,0
19,"Harrison",2004,4,0.142216,0.000986,0.002106,0,0.107366,0.03485,0,0
19,"Harrison",2005,1,0.015903059,0.211547,0.386264,0,0.00577,0.010133059,0,0
19,"Harrison",2006,2,1.388414339,0.090944,0.168093,0,0.390122771,0.998291568,0,0
19,"Harrison",2007,3,1.636782447,0.057444,0.128166,0,0.304932697,1.33184975,0,0
19,"Harrison",2008,4,0.176736239,0.004409,0.006708,0,0.057906511,0.118829728,0,0
19,"Harrison",2009,1,0.174749829,0.100603,0.287754,0,0.025206306,0.149543523,0,0
19,"Harrison",2010,2,1.493002436,0.399661,0.713749,0,0.229656125,1.263346311,0,0
19,"Harrison",2011,3,0.229755058,0.38708,0.72917,0,0.059103921,0.170651137,NA,NA
19,"Harrison",2012,4,0.08195478,0.032895,0.070261,0,0.01456778,0.067387,NA,NA
19,"Harrison",2013,1,NA,0.078023,0.239145,NA,NA,NA,NA,NA
19,"Harrison",2014,2,NA,0.238373,0.386606,NA,NA,NA,NA,NA
19,"Harrison",2015,3,NA,0.058297,0.11479,NA,NA,NA,NA,NA
