"stk","stkName","yr","cyc","marCatch","marER","frfnCatch","frfnER","totCatch","totER","totRun"
19,"Harrison",1972,0,0.001784,0.57,5e-06,0,0.001789,0.57,3135
19,"Harrison",1973,1,0.020634,0.87,7.9e-05,0,0.020713,0.87,23773
19,"Harrison",1974,2,0.092266,0.84,0.000904,0.01,0.09317,0.85,110090
19,"Harrison",1975,3,0.017413,0.74,7.1e-05,0,0.017484,0.74,23471
19,"Harrison",1976,0,0.027893,0.84,4.3e-05,0,0.027936,0.84,33066
19,"Harrison",1977,1,0.009209,0.8,0.000103,0.01,0.009312,0.81,11558
19,"Harrison",1978,2,0.037127,0.65,0.000341,0.01,0.037468,0.66,57185
19,"Harrison",1979,3,0.100318,0.67,0.003027,0.02,0.103345,0.69,149051
19,"Harrison",1980,0,0.011905,0.69,8.9e-05,0.01,0.011994,0.69,17260
19,"Harrison",1981,1,0.011805,0.79,0,0,0.011805,0.79,14998
19,"Harrison",1982,2,0.025331,0.73,0.000127,0,0.025458,0.73,34647
19,"Harrison",1983,3,0.01952,0.82,8.2e-05,0,0.019602,0.82,23841
19,"Harrison",1984,0,0.012074,0.9,0.000102,0.01,0.012176,0.91,13443
19,"Harrison",1985,1,0.004576,0.47,4e-06,0,0.00458,0.47,9679
19,"Harrison",1986,2,0.024964,0.77,0.000267,0.01,0.025231,0.78,32536
19,"Harrison",1987,3,0.008324,0.61,0,0,0.008324,0.61,13552
19,"Harrison",1988,0,0.003683,0.7,3.5e-05,0.01,0.003718,0.71,5262
19,"Harrison",1989,1,0.013459,0.82,0,0,0.013459,0.82,16393
19,"Harrison",1990,2,0.002703,0.37,9e-06,0,0.002712,0.38,7227
19,"Harrison",1991,3,0.028844,0.65,0.000863,0.02,0.029707,0.66,44707
19,"Harrison",1992,0,0.001999,0.86,0,0,0.001999,0.86,2312
19,"Harrison",1993,1,0.07154,0.96,9e-06,0,0.071549,0.96,74807
19,"Harrison",1994,2,0.062502,0.87,0.000156,0,0.062658,0.87,72173
19,"Harrison",1995,3,0.015434,0.45,0.001979,0.06,0.017413,0.51,34173
19,"Harrison",1996,0,0.00271298,0.15,0.00029387,0.02,0.00328215,0.18,17863.82
19,"Harrison",1997,1,0.00090406,0.19,0.00016136,0.03,0.00106542,0.22,4736.62
19,"Harrison",1998,2,0.00304866,0.14,9.511e-05,0,0.00315109,0.14,21992.63
19,"Harrison",1999,3,0.0061408,0.12,0.00047735,0.01,0.00683627,0.13,51334.55
19,"Harrison",2000,0,5.494e-05,0,0.00077747,0.05,0.00083241,0.06,14858.7
19,"Harrison",2001,1,0.01158507,0.13,0.00566189,0.06,0.01724696,0.19,90043.03
19,"Harrison",2002,2,0.01005018,0.16,0.00147367,0.02,0.01152385,0.18,62988.18
19,"Harrison",2003,3,0.0169189,0.2,0.0072858,0.09,0.0265678,0.32,82605.92
19,"Harrison",2004,0,0.02022337,0.35,0.00282518,0.05,0.02304854,0.4,57832.3
19,"Harrison",2005,1,0.01942867,0.05,0.01305072,0.03,0.03247939,0.08,421084.39
19,"Harrison",2006,2,0.06232866,0.3,0.00890188,0.04,0.07123054,0.34,208109.54
19,"Harrison",2007,3,0.01111124,0.06,0.00382718,0.02,0.01493842,0.08,191373.9
19,"Harrison",2008,0,0.0029651,0.07,0.0037405,0.09,0.0067056,0.16,41515.26
19,"Harrison",2009,1,0.00431633,0.01,0.00242485,0.01,0.00674814,0.02,400607.12
19,"Harrison",2010,2,0.27010437,0.21,0.04814429,0.04,0.32672683,0.25,1303224.26
19,"Harrison",2011,3,0.17937712,0.13,0.08479893,0.06,0.28482296,0.21,1388379.12
