SpeciesId,StatArea/CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM_21,East HG,1958,209783.228,,67141.47724,349618.8296,55763.81983,865.9739706,0,473390.1006,0.057945874,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1959,28897.45731,,110846.5829,337003.9242,74798.5017,371.676721,0,523020.6856,0.000407832,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1960,267299.0925,,106847.0296,452038.4126,32103.57678,764.3167193,0,591753.3357,0.011116275,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1961,255754.6133,,143318.6921,194015.2484,66017.85663,892.9800717,0,404244.7772,0.186422494,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1962,417343.6201,,61512.49732,398973.3275,77131.15369,694.9530988,0,538311.9316,0.195848608,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1963,372506.6732,,126494.417,466135.5974,60026.57391,410.8975026,0,653067.4859,0.255374417,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1964,334432.4556,,147788.2019,362765.5176,35491.27178,795.2933402,0,546840.2846,0.501607004,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1965,237479.0515,,115014.7379,214488.4963,68693.46226,581.2124169,0,398777.9089,0.175428547,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1966,470797.1127,,68003.53667,415143.1236,50202.22251,474.8948326,0,533823.7776,0.205070193,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1967,345819.159,,131621.0478,303392.8816,41019.04116,698.5097847,0,476731.4804,0.500223727,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1968,232941.5073,,96190.65499,247895.1026,60333.78265,333.0062033,0,404752.5464,0.567426674,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1969,274504.2142,,78595.09479,364622.1076,28763.41081,86.95837999,0,472067.5716,0.13784795,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1970,292978.3384,,115603.3694,173829.2381,7511.030071,248.7159678,0,297192.3535,0.524581019,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1971,226187.0295,,55112.52664,45392.27435,21482.84172,148.2717584,0,122135.9145,0.49777172,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1972,172969.0019,,14391.61189,129829.7352,12806.97313,278.5960808,0,157306.9163,0.529955272,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1973,227752.163,,41162.49267,77397.85788,24063.73648,29.32308396,0,142653.4101,0.579216824,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1974,164467.3336,,24538.97601,145427.1542,2532.781377,276.4009634,0,172775.3125,0.362624041,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1975,65806.2889,,46107.65137,15306.64983,23874.13321,223.3826666,0,85511.81708,0.023382932,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1976,158483.5252,,4852.970395,144281.3029,19294.67782,156.7042386,0,168585.6553,0.177664943,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1977,67507.51528,,45744.35943,116605.7519,13535.32861,212.8680938,0,176098.3081,0.412426723,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1978,162149.9415,,36969.83132,81799.61255,18386.4816,569.0684531,0,137724.9939,0.248878585,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1979,22369.51514,,25934.55149,111117.145,49153.28763,837.5958844,0,187042.58,0.015501004,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1980,141491.695,,35229.66953,297053.7325,72347.34452,478.3140157,0,405109.0606,0.339367785,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1981,152026.6796,,94180.82898,437225.0517,41314.37311,580.0977876,0,573300.3515,0.12170848,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1982,109919.4608,,138622.1189,249679.9162,50105.9464,766.3489574,0,439174.3304,0.094763209,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1983,164353.9079,,79160.9696,302811.0451,66193.3912,505.823835,0,448671.2297,0.003590604,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1984,285525.652,,96006.18384,400034.1558,43690.53374,706.3147932,0,540437.1881,0.352486285,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1985,277673.0665,,126830.7524,264040.0418,61007.94026,433.0518604,0,452311.7864,0.572173608,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1986,237694.4351,,83713.84468,368696.322,37404.85444,247.5650055,0,490062.5862,0.358680777,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1987,317681.939,,116895.0983,226053.0711,21383.42735,233.0131172,0,364564.6098,0.293260009,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1988,299257.0921,,71670.08289,129228.9329,20126.508,439.9375096,0,221465.4613,0.496051414,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1989,300716.7255,,40972.00841,121632.8472,37999.60239,274.4151373,0,200878.8731,0.232768113,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1990,331838.7695,,38563.67089,229647.38,23702.60749,372.1300882,0,292285.7885,0.393686591,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1991,188974.9204,,72809.65784,143244.7017,32142.73637,238.8637305,0,248435.9596,0.436838946,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1992,121672.656,,45415.70523,194251.906,20631.85472,335.6600645,0,260635.126,0.365733047,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1993,122455.9795,,61587.52959,124686.8673,28992.63807,316.6365355,0,215583.6715,0.321784084,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1994,234904.1967,,39531.9474,175214.5536,27349.48075,340.4775389,0,242436.4593,0.310922397,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1995,192711.9225,,55551.74066,165284.2715,29408.74742,263.4015175,0,250508.1611,0.09370649,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1996,213874.5899,,52403.34662,177729.2753,22751.30607,184.4993475,0,253068.4273,0.258292357,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1997,153700.7248,,56349.03268,137495.5921,15936.13114,216.2737755,0,209997.0297,0.16958716,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1998,206880.8494,,43592.95114,96308.65939,18680.64736,261.8191107,0,158844.077,0.204593808,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,1999,193473.7816,,30534.64201,112894.9108,22614.62568,247.1242213,0,166291.3027,0.211449619,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2000,205012.5524,,35793.30984,136669.5758,21345.35461,234.3331732,0,194042.5734,0.222929654,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2001,203907.7283,,43331.06281,128998.8435,20240.52784,20.20754426,0,192590.6417,0.000957959,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2002,137683.964,,40899.05862,122321.9164,1745.426635,153.971573,0,165120.3732,0.036932168,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2003,162875.0624,,38782.14017,10548.3381,13299.29462,241.7440461,0,62871.51694,0.028105591,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2004,202877.0834,,3344.348575,80373.16112,20880.64198,107.8448965,0,104705.9966,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2005,174051.7276,,25482.29534,126190.392,9315.102937,38.7547994,0,161026.5451,0.091068039,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2006,165976.9297,,40008.63962,56295.03599,3347.445798,149.6476411,0,99800.76905,0.085924005,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2007,15658.32086,,17848.33037,20230.00529,12925.815,108.7658484,,51112.91651,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2008,116899.2336,,6413.919301,78116.06863,9394.650157,,,93924.63809,0.020195414,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2009,187321.4177,,24766.68459,56775.77287,,,,81542.45747,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2010,77728.17858,,18000.74791,,,,,18000.74791,0.069862308,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2011,30030.12519,,,,,,,,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_21,East HG,2012,115958.2159,,,,,,,,0,,0.21358,0.67365,0.11146,0.00129,0
CM,CM_22,Skidegate,1954,370694.3707,,6264.592444,59266.58252,8044.311965,192.791124,0,73768.27805,0.394951876,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1955,12851.06394,,4233.327323,32684.77543,10185.79772,241.4943732,0,47345.39484,0.567079358,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1956,70130.10303,,2334.626816,41385.82795,12758.95272,211.7409989,0,56691.14849,0.228169845,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1957,105301.7078,,2956.130568,51840.79211,11186.98277,316.3227595,0,66300.22821,0.091937436,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1958,73821.78226,,3702.913722,45453.73443,16712.38579,2021.251883,0,67890.28583,0.057945874,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1959,43198.34763,,3246.695316,67903.95237,106789.4745,653.6791363,0,178593.8013,0.000407832,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1960,54112.25874,,4850.282312,433895.4042,34536.0477,514.5409741,0,473796.2752,0.011116275,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1961,55765.98099,,30992.52887,140323.1213,27184.9148,684.7517243,0,199185.3167,0.186422494,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1962,48328.81794,,10023.08009,110454.7958,36177.7161,2026.553538,0,158682.1455,0.195848608,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1963,66854.67642,,7889.628269,146993.3701,107069.5786,296.6691699,0,262249.2462,0.255374417,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1964,285927.3934,,10499.52644,435033.4929,15674.02114,295.1105036,0,461502.151,0.501607004,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1965,152987.6299,,31073.82092,63684.98181,15591.67161,606.0632886,0,110956.5376,0.175428547,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1966,116094.6332,,4548.927272,63350.38812,32020.34375,639.4654138,0,100559.1245,0.205070193,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1967,97134.19962,,4525.027723,130101.5859,33785.08936,769.4853364,0,169181.1884,0.500223727,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1968,248817.6679,,9292.970425,137271.9088,40654.47527,543.9673291,0,187763.3219,0.567426674,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1969,72597.16798,,9805.136345,165182.8522,28739.60722,98.37794722,0,203825.9737,0.13784795,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1970,39822.13877,,11798.77516,116771.6533,5197.634878,261.8313549,0,134029.8947,0.524581019,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1971,86393.79259,,8340.832379,21118.466,13833.42325,1013.750794,0,44306.47243,0.49777172,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1972,85313.87019,,1508.461857,56206.46418,53559.83364,844.4212588,0,112119.1809,0.529955272,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1973,91901.39687,,4014.747441,217618.5039,44613.58984,157.4600679,0,266404.3012,0.579216824,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1974,98408.33696,,15544.17885,181269.0969,8319.140253,592.5312612,0,205724.9473,0.362624041,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1975,27270.02047,,12947.79264,33801.42791,31305.40163,491.2000351,0,78545.82221,0.023382932,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1976,61113.03548,,2414.387708,127196.7107,25951.73519,693.1099862,0,156255.9436,0.177664943,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1977,169066.1415,,9085.479338,105444.2742,36619.31094,290.3284472,0,151439.3929,0.412426723,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1978,180024.9505,,7531.733872,148787.6104,15339.01963,879.6075216,0,172537.9714,0.248878585,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1979,43999.63862,,10627.68645,62323.84,46472.59739,1741.061528,0,121165.1854,0.015501004,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1980,111105.2071,,4451.702857,188822.4146,91986.08405,897.4256577,0,286157.6272,0.339367785,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1981,122450.4757,,13487.31533,373747.8746,47413.98891,816.2033077,0,435465.3822,0.12170848,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1982,178085.1679,,26696.27676,192647.3745,43122.74142,770.6342039,0,263237.0269,0.094763209,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1983,82109.00761,,13760.52675,175211.6434,40715.17377,662.8178321,0,230350.1617,0.003590604,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1984,161659.527,,12515.11738,165429.4758,35018.87546,775.0757372,0,213738.5443,0.352486285,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1985,211419.5232,,11816.39113,142284.8946,40949.83478,1029.893292,0,196081.0138,0.572173608,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1986,163356.3938,,10163.20676,166382.9249,54412.69562,611.4663679,0,231570.2937,0.358680777,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1987,163727.4185,,11884.49464,221083.7601,32305.80644,664.9140945,0,265938.9753,0.293260009,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1988,110229.5184,,15791.69715,131261.447,35129.62799,367.0144027,0,182549.7865,0.496051414,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1989,144339.1774,,9375.817642,142734.8923,19390.59428,381.8056492,0,171883.1099,0.232768113,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1990,133384.2995,,10195.34945,78785.75845,20172.06513,684.1816721,0,109837.3547,0.393686591,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1991,164622.139,,5627.554175,81960.94603,36147.59834,441.7861859,0,124177.8847,0.436838946,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1992,110079.9077,,5854.353288,146870.9989,23341.03682,839.8839125,0,176906.273,0.365733047,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1993,127996.1522,,10490.78564,94836.76791,44373.86671,863.8842604,0,150565.3045,0.321784084,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1994,71781.84877,,6774.054851,180295.0799,45641.88509,341.9547405,0,233052.9746,0.310922397,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1995,98214.27559,,12878.21999,185447.1546,18066.60879,274.5811084,0,216666.5645,0.09370649,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1996,144034.8512,,13246.22533,73406.28429,14507.03523,195.1883264,0,101354.7332,0.258292357,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1997,104128.4935,,5243.30602,58943.41127,10312.44991,203.3681626,0,74702.53536,0.16958716,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1998,189614.5362,,4210.243662,41900.42739,10744.61792,210.5133633,0,57065.80234,0.204593808,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1999,193351.8826,,2992.887671,43656.36557,11122.1227,136.1978571,0,57907.57379,0.211449619,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2000,75421.01321,,3118.311826,45190.202,7195.786782,169.5589879,0,55673.8596,0.222929654,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2001,77860.61249,,3227.871571,29237.13999,8958.366525,101.9848637,0,41525.36295,0.000957959,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2002,53354.87601,,2088.367142,36398.66273,5388.200301,242.9016455,0,44118.13182,0.036932168,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2003,56100.33392,,2599.90448,21892.75075,12833.30361,276.3148657,0,37602.2737,0.028105591,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2004,59750.70963,,1563.767911,52142.88658,14598.63541,152.8148033,0,68458.1047,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2005,35137.02982,,3724.491898,59315.59118,8073.715441,207.3135007,0,71321.11202,0.091068039,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2006,43991.27171,,4236.827941,32804.24444,10953.06328,272.9828175,0,48267.11849,0.085924005,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2007,28946.70382,,2343.160317,44503.29814,14422.59219,123.9897303,0,61393.04038,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2008,67551.23952,,3178.80701,58600.31148,6550.790753,104.9397765,,68434.84902,0.020195414,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2009,78427.36939,,4185.736534,26616.46212,5544.318192,,,36346.51684,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2010,40343.73178,,1901.175865,22527.07202,,,,24428.24789,0.069862308,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2011,58842.48193,,1609.076573,,,,,1609.076573,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2012,77481.62302,,,,,,,,0,,0.05402,0.75631,0.18614,0.00352,0
CM,CM_23,West Haida Gwaii,1954,208946.2266,,22643.51735,82269.7162,6518.96179,557.769408,0,111989.9648,0.382112901,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1955,27367.46946,,9671.766346,21490.74006,10136.85272,1861.351139,0,43160.71027,0.401224333,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1956,63860.36535,,2526.487584,33417.6628,33828.03375,1221.507337,0,70993.69146,0.560105768,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1957,271181.7913,,3928.6367,111519.2117,22199.56812,1827.816205,0,139475.2328,0.020629147,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1958,111645.2793,,13110.38628,73184.22219,33218.57277,6739.796449,0,126252.9777,0.056014969,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1959,25165.62826,,8603.660373,109510.0318,122488.4746,1686.415639,0,242288.5824,0.185443623,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1960,47338.17153,,12874.18371,403801.7177,30648.77118,2706.729596,0,450031.4022,0.014628156,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1961,157069.1939,,47471.60977,101038.2935,49191.86832,2122.880943,0,199824.6525,0.020270769,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1962,104028.4058,,11878.23189,162168.408,38581.05367,2503.233505,0,215130.9271,0.011221024,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1963,157323.7054,,19064.79107,127188.2583,45493.54805,1846.701381,0,193593.2988,0.000679023,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1964,380190.4894,,14952.46578,149976.3378,33561.79032,3582.776894,0,202073.3708,0.34506556,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1965,70249.78376,,17631.47078,110641.5002,65113.07574,2541.857504,0,195927.9042,0.516358309,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1966,188668.1641,,13007.20103,214655.0679,46195.49724,2622.307438,0,276480.0736,0.190723159,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1967,150858.1334,,25235.21117,152290.4191,47657.58736,1559.519291,0,226742.737,0.174938254,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1968,160293.8358,,17903.51807,157110.4196,28342.56799,1347.198789,0,204703.7044,0.256537926,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1969,113156.0696,,18470.16543,93435.54711,24483.87364,934.3646266,0,137323.9508,0.288582506,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1970,127337.57,,10984.44023,80714.77959,16981.06148,517.1919218,0,109197.4732,0.587351611,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1971,142463.1411,,9488.96538,55980.6285,9399.401015,1146.185821,0,76015.18072,0.34927922,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1972,116718.147,,6581.176935,30986.5421,20830.68145,640.827225,0,59039.22771,0.483228996,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1973,78442.67475,,3642.830058,68671.48095,11646.33826,1120.493059,0,85081.14234,0.416010548,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1974,52728.50363,,8073.134916,38393.9094,20363.74343,1935.810248,0,68766.59799,0.545580328,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1975,38454.49976,,4513.652629,67132.14939,35181.24713,700.2976107,0,107527.3468,0.522169202,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1976,41818.58944,,7892.168506,115980.2836,12727.14788,1651.24806,0,138250.848,0.061226099,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1977,81876.10786,,13634.8374,41956.9612,30009.63865,583.5954327,0,86185.03269,0.170635355,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1978,45239.89534,,4932.530997,98931.2968,10606.21265,1858.074619,0,116328.1151,0.18035839,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1979,84962.34843,,11630.52981,34964.97853,33768.48656,2111.892322,0,82475.88723,0.119639197,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1980,116861.6949,,4110.541744,111322.9055,38381.34741,1453.132156,0,155267.9268,0.299105332,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1981,54448.94759,,13087.30819,126529.8965,26409.09744,1229.26552,0,167255.5676,0.097285942,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1982,98115.25991,,14875.06766,87061.57003,22340.56467,1187.784087,0,125464.9864,0.310129461,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1983,44111.54556,,10235.10475,73649.03855,21586.68472,986.8193799,0,106457.6474,0.122425994,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1984,77068.14613,,8658.304968,71163.75968,17934.3696,1430.560703,0,99186.99495,0.518434771,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1985,106662.8834,,8366.131399,59123.35242,25998.88581,1559.946128,0,95048.31575,0.413612223,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1986,101637.1962,,6950.64085,85709.24557,28350.32528,619.4532047,0,121629.6649,0.187934756,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1987,83136.87226,,10076.12321,93461.12018,11257.88868,2002.450205,0,116797.5823,0.21478002,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1988,94087.05003,,10987.44664,37113.32679,36392.3559,935.0856638,0,85428.21499,0.080322186,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1989,55425.97208,,4363.105181,119972.8862,16994.16554,1003.009132,0,142333.1661,0.347892779,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1990,75339.18651,,14104.21449,56023.82803,18228.60075,568.5252698,0,88925.16854,0.388554158,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1991,92690.07798,,6586.255545,60093.32975,10332.32882,580.1101942,0,77592.0243,0.3101304,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1992,43408.03506,,7064.673018,34062.07921,10542.87222,1775.144501,0,53444.76895,0.186411158,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1993,118554,,4004.395378,34756.16729,32261.3218,2279.13637,0,73301.02083,0.312618488,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1994,64977.62744,,4085.993542,106354.3097,41420.8262,1561.76264,0,153422.892,0.193218722,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1995,72672.19378,,12503.1917,136549.9964,28383.33842,889.1615162,0,178325.6881,0.158785512,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1996,48167.39886,,16053.04747,93569.95297,16159.54408,1393.647611,0,127176.1921,0.01633599,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1997,46552.61231,,11000.24121,53272.37258,25328.03049,1175.085837,0,90775.73011,0.068298232,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1998,135657.8197,,6262.78981,83497.6699,21355.90783,1746.099194,0,112862.4667,0.112732688,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1999,168372.1669,,9816.12665,70402.96888,31733.45491,2678.834332,0,114631.3848,0.142284319,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2000,107810.0048,,8276.691551,104614.1169,48684.90221,1186.845538,0,162762.5562,0.198529768,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2001,76537.04346,,12298.61171,160497.1178,21569.6276,1039.9245,0,195405.2816,0.000611415,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2002,118807.8556,,18868.31138,71107.52832,18899.49743,902.4129484,0,109777.7501,0.010227136,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2003,101159.3722,,8359.520746,62305.04176,16400.37445,776.4150396,0,87841.352,0.000506685,,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2004,141153.4271,,7324.685606,54066.30622,14110.49942,1809.924784,0,77311.41602,0.061431714,,0.08177,0.6956,0.211,0.01161,0
