stk,CU,muAlpha,alpha,beta0,sigmaAlpha,sigma
3,PC-O,1.08189684,1.37960943,2.03E-05,0.461675626,0.800923295
3,PC-O,1.371133278,1.34634464,1.99E-05,0.117626207,0.6385011
3,PC-O,1.467367041,1.308197179,1.86E-05,0.190454409,0.510335229
3,PC-O,1.363056923,1.192754079,1.59E-05,0.206232332,0.795077735
3,PC-O,0.838156638,1.499925375,2.21E-05,0.454246473,0.725678161
3,PC-O,0.794798757,1.421126064,1.85E-05,1.81030381,0.582238405
3,PC-O,1.360959487,1.003040954,9.96E-06,0.237478185,0.653397297
3,PC-O,1.186604573,1.332333003,1.99E-05,0.204577444,0.684656711
3,PC-O,1.192952117,1.441951694,1.68E-05,0.579736977,0.882163688
3,PC-O,1.000537446,1.091862295,1.20E-05,0.280380479,0.691872415
3,PC-O,1.219401614,1.318391693,1.53E-05,0.161238458,0.65899543
3,PC-O,0.763206644,1.265690175,1.53E-05,0.786667448,0.958493492
3,PC-O,1.087437666,1.101360772,1.12E-05,0.283235886,0.791648011
3,PC-O,1.25828601,1.762476164,2.20E-05,0.345693498,0.683891095
3,PC-O,1.017190531,1.75143327,2.65E-05,0.729967986,0.773720891
3,PC-O,0.998341812,1.233256091,1.55E-05,0.374047616,0.745233708
3,PC-O,1.046027187,1.460525951,1.72E-05,0.177717258,0.790904283
3,PC-O,1.209336275,1.209269147,1.53E-05,0.207304295,0.548955317
3,PC-O,1.261692898,1.452252987,1.83E-05,0.336758466,0.719343503
3,PC-O,1.242519389,1.189997652,1.37E-05,0.073335337,0.673225791
3,PC-O,1.196350908,1.500987195,2.35E-05,0.210439169,0.840387883
3,PC-O,0.86463483,1.153193339,1.58E-05,0.146872117,0.767102688
3,PC-O,1.364269387,1.349801989,2.08E-05,0.366611349,0.819005647
3,PC-O,1.313966375,1.445478993,1.83E-05,0.163991589,0.962769041
3,PC-O,1.303990914,1.536260776,1.65E-05,0.192258104,1.107611145
3,PC-O,1.421662986,1.261086278,1.49E-05,0.220710258,0.75830172
3,PC-O,1.32397689,1.56255368,1.92E-05,0.151301265,1.112271497
3,PC-O,0.787979037,1.248651722,1.37E-05,0.687287752,0.817077711
3,PC-O,1.162153895,1.28908821,2.01E-05,0.234659903,0.883950108
3,PC-O,1.42431872,1.299280559,1.96E-05,0.588788437,0.747587014
3,PC-O,1.378792653,1.388828398,1.61E-05,0.174220881,0.640303528
3,PC-O,1.090228529,1.487137079,1.80E-05,0.157924056,1.039010455
3,PC-O,1.077502721,1.209322002,2.37E-05,0.110062652,0.709067725
3,PC-O,1.172304547,1.629475018,2.20E-05,0.237541519,0.830850422
3,PC-O,1.00057679,1.394829989,1.81E-05,0.699974329,0.452107448
3,PC-O,1.403049821,1.448415582,1.97E-05,1.21652129,0.602634368
3,PC-O,1.804795414,1.120046562,1.56E-05,0.413143346,0.756341594
3,PC-O,1.108707486,1.351766325,1.98E-05,0.128442502,1.206829299
3,PC-O,1.106661987,1.1527753,1.57E-05,0.21664084,0.547073879
3,PC-O,1.248060692,1.468734126,1.72E-05,0.732481753,0.804474739
3,PC-O,1.249932439,1.305818368,1.88E-05,0.314495211,0.813315618
3,PC-O,1.161962598,1.66639934,2.30E-05,0.19124803,0.80121524
3,PC-O,1.547099793,1.227973497,1.76E-05,0.302435438,0.707077655
3,PC-O,0.73531114,1.436570798,1.73E-05,0.698253955,0.855431379
3,PC-O,0.820691742,1.483302529,1.97E-05,0.361246693,0.761206247
3,PC-O,0.952935178,1.441553187,2.03E-05,0.217207295,0.787848303
3,PC-O,1.455585505,1.293389824,1.67E-05,0.114518264,0.743828249
3,PC-O,1.239466305,1.441355645,2.00E-05,0.348065348,0.830575407
3,PC-O,1.208028743,1.249800859,1.36E-05,0.173546575,0.844363277
3,PC-O,1.161855139,1.425180298,1.75E-05,0.121674174,0.636737666
3,PC-O,1.43253385,1.538866703,2.23E-05,0.40836791,0.810946902
3,PC-O,1.313363092,1.460073251,2.38E-05,0.33228589,0.551963149
3,PC-O,1.51943719,1.30570326,2.26E-05,0.298751471,0.754496563
3,PC-O,1.547908401,1.466435029,1.94E-05,0.830366721,0.787165282
3,PC-O,1.366094537,1.338639657,2.09E-05,0.268433248,0.645420127
3,PC-O,1.18101082,1.157957899,1.47E-05,0.280567894,0.529511343
3,PC-O,1.326752546,1.259732556,2.02E-05,0.211528613,0.612842643
3,PC-O,0.569222373,1.054067213,1.51E-05,0.687043824,0.64197159
3,PC-O,1.24807949,1.59168212,2.02E-05,0.17532932,0.57651329
3,PC-O,1.034674542,1.256874565,1.70E-05,0.124722948,0.583228436
3,PC-O,1.120588751,1.66529084,2.55E-05,0.34256469,0.97564515
3,PC-O,1.689455771,1.23165975,1.85E-05,0.535868615,0.8411626
3,PC-O,1.693749824,1.382587764,1.70E-05,1.110308819,0.824977042
3,PC-O,1.093969354,1.512144576,1.92E-05,0.145380915,0.827440949
3,PC-O,1.700947364,1.411311371,1.90E-05,0.528252154,0.756149815
3,PC-O,1.381960776,1.407571131,1.50E-05,0.41560061,0.727346587
3,PC-O,1.296692506,1.160479445,1.86E-05,0.601129829,0.856214031
3,PC-O,1.549895357,1.387355468,1.75E-05,0.204547306,0.794160742
3,PC-O,1.460748791,1.394368483,1.82E-05,0.128054577,0.773595742
3,PC-O,1.218856944,1.265792176,1.94E-05,0.190674922,0.749266511
3,PC-O,1.072867989,1.728494045,2.37E-05,0.46481534,0.545704047
3,PC-O,0.787102492,0.988332562,1.33E-05,0.147749101,0.621736845
3,PC-O,1.468482911,1.238521278,1.93E-05,0.460394071,0.57741739
3,PC-O,1.240425217,1.483999086,2.03E-05,0.415689365,0.761500183
3,PC-O,0.814460633,1.157656324,1.62E-05,0.220833985,0.872287606
3,PC-O,0.761788342,1.306105812,1.86E-05,0.39928442,0.669918747
3,PC-O,1.274026768,1.214059507,1.49E-05,0.083882986,0.76036018
3,PC-O,0.945048571,1.049945207,1.43E-05,0.150969176,0.692988821
3,PC-O,0.930634088,1.117343709,1.43E-05,0.159419857,0.95280599
3,PC-O,1.798378405,1.226639266,1.71E-05,0.39243649,0.850574231
3,PC-O,1.102215719,1.500759992,1.71E-05,0.158808883,1.16253198
3,PC-O,0.708345748,1.521828466,1.83E-05,0.870484035,0.62718647
3,PC-O,1.018381899,1.264267665,1.89E-05,0.116866617,0.653626617
3,PC-O,0.642190639,1.52715935,2.03E-05,0.667431359,1.001982463
3,PC-O,1.482898598,1.176713057,1.75E-05,0.287522882,0.56028472
3,PC-O,1.035298007,1.052310483,1.41E-05,0.309311858,0.444927072
3,PC-O,1.283385585,1.106540632,9.71E-06,0.182065192,0.854162567
3,PC-O,1.188756062,1.093189731,1.26E-05,0.125018752,0.960893036
3,PC-O,1.051494587,1.434635114,2.36E-05,0.159949923,1.002667859
3,PC-O,1.037557826,1.588865342,2.26E-05,0.39844187,0.708610485
3,PC-O,0.93783169,1.42979954,2.13E-05,0.246043381,0.810234575
3,PC-O,0.372679571,1.539949509,1.91E-05,2.009943858,0.794633575
3,PC-O,1.012836104,1.340516124,1.90E-05,0.175291335,0.647570031
3,PC-O,0.775163694,1.172412389,1.87E-05,0.193859503,0.549434708
3,PC-O,1.284714451,1.488683772,1.89E-05,0.311126291,0.840034619
3,PC-O,1.587716522,1.208383521,1.62E-05,0.278686845,0.854905683
3,PC-O,1.70654943,1.196835269,1.26E-05,0.266709517,0.882088786
3,PC-O,1.445662038,1.546037511,1.96E-05,0.164859359,0.639230782
3,PC-O,1.019099357,1.382652223,1.84E-05,0.079992673,0.771286635
3,PC-O,0.783819575,1.522032497,1.93E-05,0.259471283,0.811292796
3,PC-O,1.005917246,1.434193904,1.63E-05,0.387044838,0.811653026
3,PC-O,0.846388112,1.49764977,1.93E-05,0.291453904,0.583519484
3,PC-O,0.159092012,1.219741314,1.28E-05,0.604334673,1.229790786
3,PC-O,0.706414435,1.512778351,1.75E-05,0.300223443,0.613127359
3,PC-O,1.69649087,1.537627915,2.10E-05,0.324359329,0.734150799
3,PC-O,1.099049223,1.11801891,1.47E-05,0.235649683,0.636561299
3,PC-O,1.079014851,1.10532879,1.32E-05,0.146844862,0.606649075
3,PC-O,1.330586298,1.181739677,1.36E-05,0.623894055,1.04132495
3,PC-O,1.741778566,1.217117441,1.98E-05,0.433877749,0.986029368
3,PC-O,1.524552249,1.493501131,2.00E-05,0.425093468,0.95355706
3,PC-O,1.511374029,1.490418533,2.09E-05,0.17588461,0.86526814
3,PC-O,1.37093908,1.223143611,1.40E-05,0.421503284,0.744646775
3,PC-O,1.463934936,1.389188038,1.83E-05,0.538011499,0.588922226
3,PC-O,1.008537203,1.393352316,1.70E-05,0.268285498,0.864681971
3,PC-O,1.179385684,1.187225999,1.38E-05,0.155275392,0.951896067
3,PC-O,0.93590201,1.081291319,1.71E-05,0.432500805,1.053493026
3,PC-O,0.965543616,1.347900885,1.77E-05,0.253432702,0.828662942
3,PC-O,1.265923032,1.335172882,1.98E-05,0.984322575,0.632492079
3,PC-O,1.089878445,1.405578711,1.84E-05,0.358616108,0.820811342
3,PC-O,1.509505938,1.559177048,1.90E-05,0.302283167,0.57778079
3,PC-O,1.196403601,1.210030946,1.69E-05,0.417821531,0.655976756
3,PC-O,1.105385698,1.189069698,1.36E-05,0.220430938,0.587753699
3,PC-O,1.457370593,1.343911141,1.90E-05,0.99004644,0.782262303
3,PC-O,1.131793056,1.634021343,2.42E-05,0.267373602,0.576263263
3,PC-O,1.846070511,1.491487667,1.96E-05,1.515664507,0.560271213
3,PC-O,1.22177207,1.423964676,1.93E-05,0.256403489,0.587351573
3,PC-O,1.175555906,1.447059263,1.95E-05,0.215741023,0.814721677
3,PC-O,0.836376795,1.332888474,1.94E-05,1.707916514,0.730451961
3,PC-O,1.518096945,1.295489244,1.31E-05,0.437496721,0.877590519
3,PC-O,1.494700453,1.469377658,2.06E-05,2.355229419,0.850209898
3,PC-O,1.434137413,1.445503542,1.58E-05,0.365471095,0.846194975
3,PC-O,1.21940266,1.389472032,1.82E-05,0.724101154,0.642507915
3,PC-O,0.782234679,1.101733482,1.75E-05,0.229538982,0.860762934
3,PC-O,0.635899696,1.29094055,1.80E-05,0.494503361,0.663665882
3,PC-O,1.343016227,1.440987143,2.49E-05,0.134927567,0.86285816
3,PC-O,1.170294105,1.070914127,1.56E-05,0.219634917,0.58627769
3,PC-O,0.977770177,0.954375817,1.07E-05,0.312977777,0.608627103
3,PC-O,1.271008141,1.296376955,1.72E-05,0.173680513,0.505111943
3,PC-O,1.40678874,1.192852468,1.62E-05,0.1870976,0.666262009
3,PC-O,1.033700664,1.802390226,2.29E-05,0.361853263,0.89004375
3,PC-O,1.355999107,1.294571912,1.37E-05,0.257544229,0.744440254
3,PC-O,1.01485855,1.219836611,1.54E-05,1.210462952,0.647824643
3,PC-O,0.907162253,1.231537056,1.86E-05,0.37141583,1.04573918
3,PC-O,0.917597429,1.383383239,2.00E-05,0.292431482,0.70042971
3,PC-O,0.995787587,1.27700144,1.33E-05,0.442283685,0.54983825
3,PC-O,1.546841043,1.134902242,1.16E-05,0.793541655,0.581756364
3,PC-O,1.653115611,1.253566891,1.93E-05,0.402372113,0.657886904
3,PC-O,1.314986606,1.543380876,2.11E-05,0.343385147,0.714298018
3,PC-O,1.319167462,1.205007276,1.57E-05,0.136579155,0.656244997
3,PC-O,1.894494415,1.465731066,1.64E-05,0.713592524,0.720151791
3,PC-O,1.686929406,1.693315258,2.04E-05,0.192452071,0.699229376
3,PC-O,0.91675255,1.408766427,2.03E-05,0.368692863,0.779219597
3,PC-O,0.567780078,1.185452578,1.40E-05,0.314456033,0.640445721
3,PC-O,1.153440993,1.445299614,2.02E-05,1.287074874,0.683787969
3,PC-O,1.436733002,1.3803807,1.38E-05,0.791569933,0.78236662
3,PC-O,1.119067435,1.448668018,2.12E-05,0.468760054,0.852529333
3,PC-O,1.242445774,1.400711033,2.07E-05,0.664629415,1.143892193
3,PC-O,1.370573041,1.41901198,1.59E-05,0.834487552,0.916337077
3,PC-O,1.141783858,1.238497467,1.74E-05,0.16090193,0.581301747
3,PC-O,1.421159206,1.3041871,1.68E-05,0.101102303,0.621760197
3,PC-O,0.806233164,1.413545833,2.69E-05,0.165956597,0.784425887
3,PC-O,1.895862234,1.373264378,1.86E-05,1.63630552,0.570600755
3,PC-O,1.135585648,1.218713067,1.26E-05,0.25111453,0.65865763
3,PC-O,0.732939392,1.386148587,1.85E-05,0.61401574,0.803616792
3,PC-O,1.362212784,1.439763782,2.03E-05,0.392653105,0.855863922
3,PC-O,1.198526685,1.476792399,1.70E-05,0.130572404,0.846260671
3,PC-O,0.99042922,1.394536185,1.95E-05,0.42986681,0.695833029
3,PC-O,1.145337072,1.41767459,1.83E-05,0.515770274,0.747084086
3,PC-O,1.208348408,1.054519527,1.48E-05,0.435222172,0.62693503
3,PC-O,0.769694319,1.486516455,1.85E-05,0.504456871,0.849167592
3,PC-O,1.149813954,1.198122642,1.77E-05,0.365787347,0.630108753
3,PC-O,1.413179107,1.315211111,1.76E-05,0.149727073,0.696732348
3,PC-O,0.698625057,1.177590682,1.98E-05,0.248049166,0.610765623
3,PC-O,0.992740854,1.821311901,1.84E-05,0.278918783,1.059070175
3,PC-O,1.098479507,1.465879339,1.89E-05,0.211618678,0.780329008
3,PC-O,2.871201026,1.604040247,2.32E-05,2.249028586,0.828931634
3,PC-O,1.484644145,1.286993697,1.42E-05,0.650961322,0.78359727
3,PC-O,1.337501881,1.154857146,1.64E-05,0.148295297,0.872655797
3,PC-O,1.035033644,1.381500996,2.03E-05,0.370969181,0.923358096
3,PC-O,1.245636217,1.4563212,1.97E-05,0.312039894,1.186079594
3,PC-O,1.371546204,1.32605593,1.38E-05,0.609225559,0.810931587
3,PC-O,1.025925209,1.45507552,1.61E-05,0.17010481,0.646014464
3,PC-O,1.416953847,1.395255097,2.02E-05,0.082696771,0.618740778
3,PC-O,1.58425702,1.3045888,1.55E-05,0.214846703,0.591779647
3,PC-O,1.567693297,1.580222118,2.32E-05,0.471519747,0.788099763
3,PC-O,1.724763147,1.755685396,2.31E-05,1.090624442,0.80427483
3,PC-O,1.62704364,1.172314151,1.57E-05,0.702268457,0.793976744
3,PC-O,0.977420936,1.532792495,2.03E-05,0.193892195,0.934988344
3,PC-O,1.246690831,1.416027278,2.06E-05,0.275026597,0.660933134
3,PC-O,1.162605014,0.964209295,1.51E-05,0.376419045,0.714386009
3,PC-O,1.166391084,1.56267152,2.25E-05,0.635361958,0.939817672
3,PC-O,0.440566159,1.290332408,1.92E-05,2.380820473,0.898432384
3,PC-O,1.1703616,1.042335419,1.36E-05,0.104676334,0.733101843
3,PC-O,0.837344362,1.068104879,1.42E-05,0.261639575,1.109996372
3,PC-O,1.246586276,1.185650873,1.38E-05,0.116814627,0.892699044
3,PC-O,1.565897668,1.074101522,1.08E-05,1.28686469,0.791698893
3,PC-O,1.314962849,1.524159076,2.09E-05,0.270433776,0.957786508
3,PC-O,1.071041455,1.251171519,1.52E-05,0.522718647,0.618669003
3,PC-O,0.979752944,1.320350715,1.92E-05,0.187633781,0.857251252
3,PC-O,1.547608677,1.514109633,2.56E-05,0.542568425,0.827128913
3,PC-O,1.002480879,1.376378091,1.47E-05,0.214610116,0.572748919
3,PC-O,1.726179044,1.353924145,1.94E-05,0.239863333,0.681538207
3,PC-O,0.807475611,1.696641229,1.87E-05,0.279139566,0.773487197
3,PC-O,0.628002869,1.348024852,1.67E-05,1.162287069,0.858238577
3,PC-O,0.917306233,1.492239873,2.22E-05,0.134240312,0.891379273
3,PC-O,0.848385589,1.203616744,1.46E-05,0.16004515,0.602203341
3,PC-O,0.929963391,1.522987765,2.18E-05,0.261678471,0.718995835
3,PC-O,1.061928651,1.062495814,1.30E-05,0.234744586,0.721829916
3,PC-O,1.237258426,1.5010247,2.08E-05,0.306201605,0.814080993
3,PC-O,1.269531871,1.323723097,1.98E-05,0.22820478,0.787375054
3,PC-O,1.168782285,1.825240887,3.03E-05,0.550702404,0.888116189
3,PC-O,1.085888799,1.292860899,1.89E-05,0.114414166,0.740729259
3,PC-O,0.902789151,1.43424218,2.03E-05,1.507242992,0.815795699
3,PC-O,0.458830587,1.489486506,1.88E-05,0.365902407,0.637320087
3,PC-O,1.851346697,1.525124952,2.07E-05,1.654866974,0.709218489
3,PC-O,1.416399778,1.699681252,2.35E-05,0.306709614,0.802474628
3,PC-O,1.369036354,1.438558393,2.22E-05,0.070650422,0.601937019
3,PC-O,1.294020742,1.393662608,1.83E-05,0.11266379,0.816723555
3,PC-O,1.537265198,1.348236124,2.33E-05,0.284355361,0.711588896
3,PC-O,1.489078638,1.342471848,1.65E-05,0.261363879,0.788517333
3,PC-O,1.167671703,1.422460607,2.02E-05,0.424822928,0.776803935
3,PC-O,0.496432478,1.048549258,1.48E-05,0.3067709,0.563530518
3,PC-O,1.214038228,1.139010129,1.34E-05,0.209120909,0.574405942
3,PC-O,1.187769158,1.520189793,2.13E-05,0.527978587,1.031897811
3,PC-O,0.414371968,1.37322832,1.79E-05,2.152698256,0.965492384
3,PC-O,1.419456179,1.363378985,1.90E-05,0.272104122,0.758506773
3,PC-O,1.131907361,1.205360134,1.89E-05,0.098829817,0.65847727
3,PC-O,1.193481546,1.722320025,2.65E-05,1.572074425,0.748061897
3,PC-O,1.593261917,1.239446135,1.33E-05,0.210451725,0.945808951
3,PC-O,1.097613718,1.364962354,1.57E-05,0.433650915,0.578784382
3,PC-O,1.139215477,1.140381544,1.08E-05,0.187656949,0.979485531
3,PC-O,1.250487222,0.956258907,9.59E-06,0.105178772,0.659405611
3,PC-O,0.426126286,1.040767025,1.57E-05,1.29612031,0.660695216
3,PC-O,0.968018539,1.099400638,1.15E-05,0.176226499,0.812193718
3,PC-O,0.813242549,1.164886974,1.43E-05,0.145874284,0.751247935
3,PC-O,1.332946369,1.382283644,1.63E-05,0.244355953,0.792197182
3,PC-O,1.33851151,1.378255923,1.35E-05,0.632434631,0.654222911
3,PC-O,1.084841198,1.465347652,1.99E-05,0.146524274,0.709572877
3,PC-O,1.258191223,1.374731364,1.67E-05,0.46728421,0.781773171
3,PC-O,0.909410459,1.04308576,1.41E-05,0.186286939,0.890585087
3,PC-O,1.151580397,1.268140112,1.60E-05,0.320317943,0.832089308
3,PC-O,1.165082613,1.46116375,1.95E-05,0.38783157,0.664066085
3,PC-O,1.035206837,0.972746297,1.31E-05,0.466314798,0.871580181
3,PC-O,0.839587387,0.974023532,1.24E-05,0.159782024,0.821080276
3,PC-O,1.330136974,1.207878388,9.03E-06,0.686355354,1.407049506
3,PC-O,0.698654654,0.997066737,1.46E-05,0.399799543,0.659112544
3,PC-O,1.011832631,1.429429676,1.47E-05,0.288810834,0.532178203
3,PC-O,1.054623902,1.083018965,1.23E-05,0.189696214,0.68292259
3,PC-O,1.044512583,1.163735638,1.34E-05,0.278375137,0.926237688
3,PC-O,1.204302376,1.392445225,1.55E-05,0.135940031,0.699788364
3,PC-O,1.159332855,1.473434136,1.91E-05,0.123704958,0.838338458
3,PC-O,0.971041013,1.191634318,1.67E-05,0.262031123,0.711784627
3,PC-O,2.002688522,1.293144867,1.83E-05,0.918021136,0.828013156
3,PC-O,0.942321114,1.22609336,1.45E-05,0.128453319,0.532930756
3,PC-O,0.827973763,1.240245969,1.41E-05,0.297494953,0.797086199
3,PC-O,1.896860831,1.203155114,1.77E-05,0.634234382,0.582353101
3,PC-O,1.268192553,1.379943433,1.71E-05,0.129098518,0.859969674
3,PC-O,1.466222839,1.459109759,1.77E-05,0.147195168,0.713354655
3,PC-O,0.85473697,1.061143829,1.64E-05,0.193065556,0.701142884
3,PC-O,1.076226101,1.413915923,2.06E-05,0.213896977,0.625737116
3,PC-O,1.598087714,1.350185741,1.73E-05,0.640006028,0.585788791
3,PC-O,1.255044137,1.266037886,1.60E-05,0.476990816,0.584830137
3,PC-O,1.01232077,1.573431763,1.95E-05,0.276308176,0.780464478
3,PC-O,1.008869137,1.666115343,2.33E-05,0.519999415,0.628802381
3,PC-O,1.367615738,1.132734117,1.48E-05,0.333292635,1.002100666
3,PC-O,1.144753086,1.290891718,1.76E-05,0.340157522,0.678295903
3,PC-O,0.853490753,1.303404786,2.06E-05,0.3115507,0.779614165
3,PC-O,1.178049179,1.40247334,2.18E-05,0.33267655,0.730817988
3,PC-O,1.5172321,1.270620172,1.64E-05,0.110111678,0.864684291
3,PC-O,0.464674763,1.419195811,1.99E-05,0.460422884,0.737143671
3,PC-O,1.031427022,1.348036031,2.13E-05,0.277666809,0.469610401
3,PC-O,1.896908454,1.422842088,1.91E-05,1.871419625,0.585561273
3,PC-O,1.238000814,1.07949733,1.37E-05,0.425642692,0.988743648
3,PC-O,1.01307692,1.242942816,1.83E-05,1.88034822,0.746155117
3,PC-O,1.256391041,1.288159904,1.43E-05,0.229439689,0.748604405
3,PC-O,1.863841603,1.219737904,1.55E-05,2.429593179,0.683027024
3,PC-O,1.050354618,1.280698679,1.79E-05,0.153386845,0.748078652
3,PC-O,1.543757457,1.562623722,2.09E-05,0.471120524,0.632385148
3,PC-O,1.586068446,1.34302371,1.91E-05,1.914651547,0.620143368
3,PC-O,1.352869818,1.672359539,2.09E-05,0.2825152,0.977255258
3,PC-O,1.243623813,1.446348286,1.87E-05,0.52712836,0.644220259
3,PC-O,1.132398547,1.508823643,1.56E-05,0.182745342,0.895747085
3,PC-O,0.970350444,1.224224691,1.96E-05,0.211397944,0.775682721
3,PC-O,1.203604468,1.431276436,1.85E-05,0.238749731,0.635831238
3,PC-O,1.038987535,1.580979841,2.17E-05,0.527292596,0.974146614
3,PC-O,1.094291683,1.489860016,2.02E-05,0.58173978,0.619271603
3,PC-O,1.291583019,1.396017067,1.78E-05,0.182782879,0.607948134
3,PC-O,1.175695572,1.312940877,1.70E-05,0.240494539,0.825643583
3,PC-O,1.416687209,1.356398724,1.59E-05,0.259434241,0.704403442
3,PC-O,1.269631715,1.069002563,1.41E-05,0.203683554,0.833390404
3,PC-O,0.896241679,1.311403725,1.74E-05,0.479948479,0.603912777
3,PC-O,1.347521217,1.54866207,2.07E-05,0.078445262,0.687494583
3,PC-O,0.851619107,1.538405517,1.71E-05,0.429172121,0.706563093
3,PC-O,1.176950456,1.258958408,1.53E-05,0.128242176,0.748660696
3,PC-O,1.217288591,1.34173388,2.02E-05,0.556918073,0.715187695
3,PC-O,1.38292874,1.421221444,1.91E-05,0.980468917,0.998347218
3,PC-O,1.02332414,1.630828393,2.38E-05,0.213602057,0.885283724
3,PC-O,0.954606859,1.543499869,2.09E-05,0.116471007,0.660519306
3,PC-O,1.379678352,1.170086017,1.51E-05,0.540932406,0.990742078
3,PC-O,1.184445427,1.492876027,1.66E-05,0.164865527,0.763591975
3,PC-O,1.656264769,1.395499991,1.94E-05,0.808755284,0.681314859
3,PC-O,1.219731625,1.293513959,1.68E-05,0.07970534,0.850917952
3,PC-O,1.55357263,1.446523112,1.68E-05,1.032712732,1.106170565
3,PC-O,0.661295265,1.221542626,1.24E-05,0.335916985,1.030137514
3,PC-O,1.050930904,1.147733111,1.59E-05,0.26277121,0.698018944
3,PC-O,0.683769889,1.317376861,1.81E-05,0.805248376,0.696474316
3,PC-O,1.016970317,1.537437831,1.91E-05,0.273603273,0.733925762
3,PC-O,1.200571445,1.314505015,1.82E-05,0.81694135,0.565655239
3,PC-O,0.696133251,1.279943362,2.01E-05,0.863549056,0.688005706
3,PC-O,0.998892037,1.56516513,2.20E-05,2.006725121,0.672400536
3,PC-O,1.183731783,1.378726052,1.44E-05,0.219249507,0.971850626
3,PC-O,1.847421894,1.081546683,1.22E-05,0.619835673,1.426329456
3,PC-O,0.861053166,1.528168836,1.86E-05,0.319369814,0.775872915
3,PC-O,1.10147878,1.533360916,1.74E-05,0.340408587,0.769868103
3,PC-O,0.962585304,1.542781908,2.08E-05,0.331068609,0.732826856
3,PC-O,0.848121362,1.213597809,1.50E-05,0.458367811,0.49282794
3,PC-O,1.764596909,1.364042952,1.69E-05,0.255416791,0.834815138
3,PC-O,1.328603048,1.522077772,2.04E-05,0.133783475,0.867093307
3,PC-O,1.229223235,1.409082453,2.02E-05,0.4386807,0.821314151
3,PC-O,1.129336813,1.269898936,1.85E-05,0.07378812,0.866073236
3,PC-O,1.098470878,1.54608342,1.69E-05,1.086742358,0.705748601
3,PC-O,1.501949495,1.2792059,1.68E-05,0.187414449,0.6719381
3,PC-O,0.986363454,1.423993352,2.03E-05,0.207527109,0.64252856
3,PC-O,0.907245529,1.389271537,1.81E-05,0.278871574,0.654160921
3,PC-O,0.830986042,1.105816211,1.31E-05,0.795556421,0.869967923
3,PC-O,1.369855866,1.417705775,1.72E-05,0.242324869,0.656342986
3,PC-O,1.368922924,1.305544761,1.77E-05,0.325221171,0.825222558
3,PC-O,1.261546687,1.304331435,1.71E-05,0.24567748,0.791595742
3,PC-O,1.585961893,1.274724441,1.34E-05,0.199340468,0.553470836
3,PC-O,1.206450517,1.843774265,2.57E-05,0.157063942,0.907904844
3,PC-O,0.617107386,1.237602281,1.65E-05,0.199039423,0.750431709
3,PC-O,1.284924224,1.424952585,1.93E-05,0.528946881,0.781206429
3,PC-O,1.289656469,1.293387199,1.79E-05,0.155816339,0.712113092
3,PC-O,1.322891461,1.426756827,1.68E-05,0.513062723,0.52873205
3,PC-O,1.291628968,1.463309167,1.78E-05,0.363888337,0.728572104
3,PC-O,1.314439202,1.204526701,1.53E-05,0.153350378,0.543532804
3,PC-O,1.335336736,1.243497272,1.50E-05,1.075138462,0.796088598
3,PC-O,0.630913215,1.217408372,1.66E-05,1.644392554,0.646671069
3,PC-O,1.111736182,1.07371362,1.32E-05,0.472414316,0.926210157
3,PC-O,0.973265273,1.392396562,1.92E-05,0.138841047,0.64396386
3,PC-O,1.149374553,1.21600427,1.92E-05,0.479340372,0.944146143
3,PC-O,1.140369279,1.337993982,1.60E-05,0.400310515,0.690481238
3,PC-O,1.067747668,1.39920236,1.64E-05,0.426133684,0.658142507
3,PC-O,0.987893255,1.295175286,1.73E-05,0.373066332,0.723115791
3,PC-O,1.012693296,1.258770241,1.50E-05,0.229078924,0.657459671
3,PC-O,1.368644704,1.018274152,1.40E-05,0.587818535,0.853795976
3,PC-O,1.602122225,1.263272158,1.91E-05,0.889163759,0.595843312
3,PC-O,1.024301315,1.49983679,2.19E-05,1.815540572,0.684646605
3,PC-O,1.478342734,1.521462608,1.74E-05,0.305457978,1.160998439
3,PC-O,1.3658666,1.521193627,2.26E-05,0.301972023,0.670787805
3,PC-O,1.428560576,1.407067435,1.95E-05,0.18406907,0.603572584
3,PC-O,1.521183965,1.36377082,1.94E-05,0.327259826,0.67220059
3,PC-O,0.891885347,1.352782936,1.85E-05,0.265475059,0.619235405
3,PC-O,1.341016839,1.493285899,2.02E-05,0.284479639,0.826772578
3,PC-O,1.057037836,0.969046691,1.47E-05,0.319733228,0.703933645
3,PC-O,1.207306019,1.515617714,2.21E-05,0.178037151,1.0445362
3,PC-O,1.009063034,1.492809122,2.03E-05,0.157113111,0.752602028
3,PC-O,1.421151032,1.722047047,2.05E-05,0.366142701,1.144476083
3,PC-O,0.916285708,1.441421604,2.19E-05,0.156693056,0.561963298
3,PC-O,1.042282606,1.468501766,1.78E-05,0.449382061,0.569303851
3,PC-O,1.669012623,1.299458062,2.11E-05,0.920843698,0.725231612
3,PC-O,1.41221569,1.601576024,2.41E-05,0.586055614,0.635586514
3,PC-O,1.314401314,1.35349277,1.71E-05,0.643641157,0.740863843
3,PC-O,1.514421807,1.492237937,2.58E-05,0.447719693,0.795247864
3,PC-O,0.657641672,1.443238214,1.86E-05,0.431065075,0.654622039
3,PC-O,1.154720025,1.589824462,2.40E-05,0.329384033,0.744493736
3,PC-O,1.185981077,1.661110147,2.44E-05,0.133015462,0.863250923
