Group_Order,Stock_Group,Cyc,Year,Excld,Mission_Escapement,Mission_50_DoY,Mission_50_Date,Mission_HG_Travel_Time,HellsGate_50_DoY,HG_50_date,Catch_Above_Mission,PSE,SE,DBE,pDBE,pMA,lnDBE,QN_31,QMn_31,TN_31,TMn_31,QN_19,QMn_19,TN_19,TMn_19
567,Late_Harr_Birk,3,1991,0,1750418,27-Sep,27-Sep-91,5,02-Oct,02-Oct-91,39000,1711418,1635580,-75838,-0.044313,0.046367649,0.045325,31,1727.419355,30,12.9,19,1902.631579,19,14.15789474
567,Late_Harr_Birk,0,1992,0,221277,06-Sep,06-Sep-92,5,11-Sep,11-Sep-92,8000,213277,266124,52847,0.247786,-0.198580361,-0.221371,31,1770.967742,31,14.49032258,19,1640.526316,19,15.91578947
567,Late_Harr_Birk,1,1993,0,417511,01-Sep,01-Sep-93,5,06-Sep,06-Sep-93,0,417511,356149,-61362,-0.146971,0.172293057,0.158962,31,2182.580645,31,16.58709677,19,2448.421053,19,17.3
567,Late_Harr_Birk,2,1994,1,1077197,24-Sep,24-Sep-94,5,29-Sep,29-Sep-94,66000,1011197,1498336,487139,0.481745,-0.32512,-0.39322,31,1534.129032,17,NA,19,1479.473684,17,15.74117647
567,Late_Harr_Birk,3,1995,0,593901,15-Sep,15-Sep-95,5,20-Sep,20-Sep-95,111000,482901,537353,54452,0.11276,-0.10133376,-0.106844,31,1720,26,15.97307692,19,1947.368421,19,16.63684211
567,Late_Harr_Birk,0,1996,1,541207,04-Sep,04-Sep-96,5,09-Sep,09-Sep-96,105350,435857,165515,-270342,-0.620254,1.633338368,0.968252,31,2810.645161,31,15.2,19,2895.789474,19,16.18421053
567,Late_Harr_Birk,1,1997,1,161998,04-Sep,04-Sep-97,5,09-Sep,09-Sep-97,9444,152554,89756,-62798,-0.411644,0.699652391,0.530424,31,2741.935484,31,16.10967742,19,2998.421053,19,16.97894737
567,Late_Harr_Birk,2,1998,1,3291375,13-Sep,13-Sep-98,5,18-Sep,18-Sep-98,148431,3142944,1778275,-1364669,-0.434201,0.767411677,0.569516,31,1427.096774,31,16.03870968,19,1574.736842,19,17.02631579
567,Late_Harr_Birk,3,1999,1,1152776,08-Sep,08-Sep-99,5,13-Sep,13-Sep-99,12109,1140668,455305,-685363,-0.600844,1.505283272,0.918402,31,2845.483871,31,14.80967742,19,3357.368421,19,14.97894737
567,Late_Harr_Birk,0,2000,1,390852,14-Aug,14-Aug-00,5,19-Aug,19-Aug-00,18242,372610,38439,-334171,-0.896839,8.693540415,2.27146,31,3493.548387,31,17.21612903,19,3918.947368,19,17.80526316
567,Late_Harr_Birk,1,2001,1,437284,21-Aug,21-Aug-01,5,26-Aug,26-Aug-01,7005,430279,100630,-329649,-0.766128,3.275852132,1.452983,31,3196.129032,31,17.06451613,19,3531.052632,19,17.70526316
567,Late_Harr_Birk,2,2002,1,6729509,12-Sep,12-Sep-02,5,17-Sep,17-Sep-02,291654,6437855,5872075,-565780,-0.087883,0.096350949,0.091987,31,2330.322581,30,14.12333333,19,2118.947368,18,15.39444444
567,Late_Harr_Birk,3,2003,1,983456,27-Aug,27-Aug-03,5,01-Sep,01-Sep-03,58379,925077,770042,-155035,-0.167591,0.201333174,0.183432,31,1952.903226,31,17.48709677,19,2118.947368,19,18.04210526
567,Late_Harr_Birk,0,2004,1,292939,21-Aug,21-Aug-04,5,26-Aug,26-Aug-04,12416,280524,91870,-188654,-0.672506,2.053488625,1.116285,31,2691.612903,31,18.48709677,19,2492.105263,19,19.94736842
567,Late_Harr_Birk,1,2005,1,564286,28-Aug,28-Aug-05,5,02-Sep,02-Sep-05,20097,544189,529953,-14236,-0.02616,0.02686276,0.026508,31,2188.709677,31,16.48064516,19,2328.947368,19,17.31052632
567,Late_Harr_Birk,2,2006,0,2200259,04-Sep,04-Sep-06,5,09-Sep,09-Sep-06,289013,1911246,3415338,1504092,0.786969,-0.440393308,-0.580521,31,1530.645161,31,16.62903226,19,1652.105263,19,17.95789474
567,Late_Harr_Birk,3,2007,1,564517,20-Aug,20-Aug-07,5,25-Aug,25-Aug-07,11473,553044,327551,-225493,-0.407731,0.68842104,0.523794,31,2827.387097,31,16.94193548,19,3107.947368,19,17.32105263
567,Late_Harr_Birk,0,2008,1,207996,11-Aug,11-Aug-08,5,16-Aug,16-Aug-08,6766,201229,32422,-168807,-0.83888,5.206557276,1.825606,31,3295.483871,31,17.72258065,19,3175.789474,19,18.13157895
567,Late_Harr_Birk,1,2009,1,418303,22-Aug,22-Aug-09,5,27-Aug,27-Aug-09,2196,416107,441049,24942,0.059941,-0.05655154,-0.058214,31,2173.225806,31,17.98318551,19,2376.842105,19,18.21324561
567,Late_Harr_Birk,2,2010,1,10407936,12-Sep,12-Sep-10,5,17-Sep,17-Sep-10,688137,9719799,8550215,-1169584,-0.12033006,0.136790011,0.12820851,31,1938.709677,31,14.3375672,19,1821.578947,19,15.19138158
567,Late_Harr_Birk,3,2011,1,2389816,07-Sep,07-Sep-11,5,12-Sep,12-Sep-11,101255,2288560.779,1300359,-988201.7786,-0.431800539,0.759945352,0.565282759,31,3062.397742,31,15.80451613,19,3573.567368,19,16.32631579
567,Late_Harr_Birk,0,2012,1,363595,08-Aug,08-Aug-12,5,13-Aug,13-Aug-12,13077,350513,132198,-218315,-0.622844231,1.651424379,0.975096997,31,4305.16129,31,18.5,19,4914.736842,19,18.32631579
567,Late_Harr_Birk,1,2013,1,925308,28-Aug,28-Aug-13,5,02-Sep,02-Sep-13,13628,911680,538585,-373095,-0.409238987,0.692731881,0.526343721,31,2382.612903,31,18.71612903,19,2555.736842,19,18.81578947
567,Late_Harr_Birk,2,2014,1,5539535,19-Sep,19-Sep-14,5,24-Sep,24-Sep-14,464307,5075229,2703118,-2372111,-0.467389944,0.877546226,0.629965726,31,1778,31,14.7,19,1722,19,15.3
567,Late_Harr_Birk,3,2015,1,326158,23-Aug,23-Aug-15,5,28-Aug,28-Aug-15,2990,323168,183701,-139467,-0.431561912,0.759206537,0.564862876,31,2043.02171,31,17.71092742,19,2113.473684,19,18.81993421
567,Late_Harr_Birk,0,2016,1,138944,08-Aug,08-Aug-16,5,13-Aug,13-Aug-16,1730,137214,110056,-27158,-0.19792441,0.246765283,0.220552424,31,2923.526713,31,19.69528226,19,3190.473684,19,19.72105263
8,Total,1,1977,NA,1475400,30-Jul,30-Jul-77,5,04-Aug,04-Aug-77,230000,1245400,1013985,-231415,-0.185816,0.228223297,0.205569,31,4284.193548,31,17.24516129,19,4705.789474,19,16.45263158
8,Total,2,1978,NA,2593600,22-Sep,22-Sep-78,5,27-Sep,27-Sep-78,225000,2368600,2484805,116205,0.049061,-0.046766245,-0.047895,31,2435.806452,31,12.29032258,19,2523.684211,19,12.71052632
8,Total,3,1979,NA,1794060,10-Aug,10-Aug-79,5,15-Aug,15-Aug-79,271000,1523060,1368081,-154979,-0.101755,0.113282035,0.107312,31,2647.419355,31,18.36774194,19,2824.210526,19,18.06315789
8,Total,0,1980,NA,1226800,13-Aug,13-Aug-80,5,18-Aug,18-Aug-80,178000,1048800,829754,-219046,-0.208854,0.263989086,0.234273,31,2669.032258,31,16.16451613,19,2720.526316,19,16.95263158
8,Total,1,1981,NA,2196500,03-Aug,03-Aug-81,5,08-Aug,08-Aug-81,426000,1770500,1392676,-377824,-0.2134,0.271293538,0.240035,31,4113.870968,31,18.67741935,19,4423.684211,19,18.06315789
8,Total,2,1982,NA,4457600,25-Sep,25-Sep-82,5,30-Sep,30-Sep-82,379000,4078600,4004830,-73770,-0.018087,0.018420258,0.018253,31,2844.193548,31,11.77419355,19,3160,19,12.54210526
8,Total,3,1983,NA,1415300,14-Aug,14-Aug-83,5,19-Aug,19-Aug-83,349000,1066300,964917,-101383,-0.095079,0.105069141,0.099908,31,3268.709677,31,17.70322581,19,3736.315789,19,17.94210526
8,Total,0,1984,NA,1390600,09-Aug,09-Aug-84,5,14-Aug,14-Aug-84,339000,1051600,924895,-126705,-0.120488,0.136993929,0.128388,31,3925.806452,31,17.26451613,19,4510,19,17.65789474
8,Total,1,1985,NA,2392400,15-Aug,15-Aug-85,5,20-Aug,20-Aug-85,397000,1995400,2080699,85299,0.042748,-0.040995358,-0.041859,31,2585.16129,31,16.79354839,19,2929.473684,19,17.13157895
8,Total,2,1986,NA,5121108,21-Sep,21-Sep-86,5,26-Sep,26-Sep-86,497000,4624108,3657643,-966465,-0.209006,0.264231638,0.234465,31,1590.322581,30,12.78333333,19,1580.526316,19,13.03157895
8,Total,3,1987,NA,2139402,21-Aug,21-Aug-87,5,26-Aug,26-Aug-87,433000,1706402,1895947,189545,0.111079,-0.099973786,-0.105331,31,2376.451613,31,16.43870968,19,2652.631579,19,16.42631579
8,Total,0,1988,NA,1727601,09-Aug,09-Aug-88,5,14-Aug,14-Aug-88,379000,1348601,1370236,21635,0.016043,-0.015789251,-0.015915,31,3085.806452,31,17.88709677,19,3285.789474,19,17.77894737
8,Total,1,1989,NA,3717805,13-Aug,13-Aug-89,5,18-Aug,18-Aug-89,536000,3181805,3064030,-117775,-0.037015,0.03843794,0.037718,31,3123.225806,31,16.92903226,19,3270.526316,19,17.2
8,Total,2,1990,NA,6328312,06-Sep,06-Sep-90,5,11-Sep,11-Sep-90,711000,5617312,6059007,441695,0.078631,-0.072898909,-0.075693,31,1924.83871,31,16.05806452,19,2106.315789,19,16.23684211
8,Total,3,1991,NA,4089194,29-Aug,29-Aug-91,5,03-Sep,03-Sep-91,520000,3569194,3303542,-265652,-0.074429,0.080414295,0.077345,31,3540.322581,31,16.52258065,19,3992.631579,19,17.08947368
8,Total,0,1992,NA,2035914,12-Aug,12-Aug-92,5,17-Aug,17-Aug-92,591000,1444914,1069287,-375627,-0.259965,0.351287353,0.301058,31,2510.967742,31,18.91935484,19,2828.421053,19,19.81052632
8,Total,1,1993,NA,5486475,25-Aug,25-Aug-93,5,30-Aug,30-Aug-93,643000,4843475,6202374,1358899,0.280563,-0.219093367,-0.2473,31,2414.193548,31,17.4483871,19,2647.368421,19,17.64210526
8,Total,2,1994,NA,4109176,14-Aug,14-Aug-94,5,19-Aug,19-Aug-94,677000,3432176,3096129,-336047,-0.097911,0.10853779,0.103042,31,2688.709677,31,18.72580645,19,3048.421053,19,19.11578947
8,Total,3,1995,NA,2413358,13-Aug,13-Aug-95,5,18-Aug,18-Aug-95,645000,1768358,1737445,-30913,-0.017481,0.017792218,0.017636,31,3390.645161,31,16.22580645,19,3736.315789,19,16.37368421
8,Total,0,1996,NA,2712967,09-Aug,09-Aug-96,5,14-Aug,14-Aug-96,617105,2095862,2027544,-68318,-0.032596,0.033694713,0.033139,31,3928.064516,31,17.03548387,19,4343.684211,19,17.12631579
8,Total,1,1997,NA,5860772,19-Aug,19-Aug-97,5,24-Aug,24-Aug-97,748368,5112404,4253056,-859348,-0.168091,0.202054134,0.184032,31,3762.258065,31,17.43870968,19,4233.157895,19,17.73684211
8,Total,2,1998,NA,8396588,24-Aug,24-Aug-98,5,29-Aug,29-Aug-98,654538,7742050,4418649,-3323401,-0.429266,0.752130635,0.560833,31,2064.516129,31,18.33548387,19,2291.578947,19,18.71052632
8,Total,3,1999,NA,3310350,18-Aug,18-Aug-99,5,23-Aug,23-Aug-99,229654,3080696,1865258,-1215438,-0.394534,0.651619311,0.501756,31,4519.354839,31,16.86129032,19,4932.631579,19,17.63157895
8,Total,0,2000,NA,2728335,05-Aug,05-Aug-00,5,10-Aug,10-Aug-00,638528,2089808,2352977,263169,0.12593,-0.111845332,-0.118609,31,4277.419355,31,17.63225806,19,5018.421053,19,17.79473684
8,Total,1,2001,NA,5251210,14-Aug,14-Aug-01,5,19-Aug,19-Aug-01,520485,4730725,5256970,526245,0.11124,-0.100104155,-0.105476,31,3704.516129,31,17.27096774,19,4095.263158,19,17.63157895
8,Total,2,2002,NA,12042150,28-Aug,28-Aug-02,5,02-Sep,02-Sep-02,876868,11165282,10079086,-1086196,-0.097283,0.10776728,0.102347,31,2326.451613,30,16.76,19,2488.947368,19,17.77368421
8,Total,3,2003,NA,2969347,20-Aug,20-Aug-03,5,25-Aug,25-Aug-03,466804,2502543,1979005,-523538,-0.209203,0.26454626,0.234713,31,2280.322581,31,18.22580645,19,2583.684211,19,18.57894737
8,Total,0,2004,NA,2334041,07-Aug,07-Aug-04,5,12-Aug,12-Aug-04,489026,1845015,524458,-1320557,-0.715743,2.517945222,1.257877,31,2658.387097,31,20.03870968,19,2741.052632,19,19.91578947
8,Total,1,2005,NA,5685947,30-Aug,30-Aug-05,5,04-Sep,04-Sep-05,578962,5106985,3388011,-1718974,-0.336593,0.507369537,0.410366,31,2146.451613,31,16.21290323,19,2287.368421,19,17.02105263
8,Total,2,2006,NA,4824567,22-Aug,22-Aug-06,5,27-Aug,27-Aug-06,703327,4121240,4656870,535630,0.129968,-0.115019359,-0.12219,31,1875.16129,31,18.20967742,19,2068.947368,19,18.53157895
8,Total,3,2007,NA,1305393,15-Aug,15-Aug-07,5,20-Aug,20-Aug-07,124762,1180631,886983,-293648,-0.248721,0.331064257,0.285979,31,3148.322581,31,17.23548387,19,3534.210526,19,17.46315789
8,Total,0,2008,NA,1489342,29-Jul,29-Jul-08,5,03-Aug,03-Aug-08,341131,1148211,815413,-332798,-0.28984,0.408133868,0.342265,31,3430.322581,31,17.82580645,19,3632.631579,19,17.38947368
8,Total,1,2009,NA,1303592,12-Aug,12-Aug-09,5,17-Aug,17-Aug-09,55234,1248358,1055132,-193226,-0.154784,0.183129998,0.168163,31,2719.032258,31,18.66998656,19,3142.631579,19,19.04407895
8,Total,2,2010,NA,16359522,03-Sep,03-Sep-10,5,08-Sep,08-Sep-10,1300160,15059362,13130507,-1928855,-0.128083447,0.146898745,0.137061556,31,1889.354839,31,15.42384409,19,1980.526316,19,16.17188596
8,Total,3,2011,NA,3921902,22-Aug,22-Aug-11,5,27-Aug,27-Aug-11,462842,3459059.544,2586342,-872717.5437,-0.252299081,0.337433156,0.290752222,31,4203.484731,31,16.54632488,19,4563.742983,19,16.89400376
8,Total,0,2012,NA,1900555,05-Aug,05-Aug-12,5,10-Aug,10-Aug-12,348055,1552500,920179,-632321,-0.40729211,0.687171735,0.523053597,31,4640.322581,31,18.43870968,19,5311.578947,19,18.17894737
8,Total,1,2013,NA,3490663,17-Aug,17-Aug-13,5,22-Aug,22-Aug-13,232659,3258004,2479267,-778737,-0.239022727,0.314099692,0.273151786,31,2732.677419,31,19.66451613,19,2988.789474,19,20.35789474
8,Total,2,2014,NA,10142652,01-Sep,01-Sep-14,5,06-Sep,06-Sep-14,1170612,8972040,5877160,-3094880,-0.344947191,0.526594478,0.423039423,31,2126,31,16.8,19,2374,19,17.8
8,Total,3,2015,NA,1963345,17-Aug,17-Aug-15,5,22-Aug,22-Aug-15,114571,1848774,1188556,-660218,-0.357111253,0.555479086,0.441783592,31,2175.402435,31,18.36955645,19,2326.661404,19,19.24083333
8,Total,0,2016,NA,787364,04-Aug,04-Aug-16,5,09-Aug,09-Aug-16,91374,695990,484954,-211036,-0.303217,0.435167047,0.361281251,31,3151.045174,31,19.69354839,19,3432.421053,19,19.41578947
9,Summ_Harr,1,1977,1,801848,30-Jul,30-Jul-77,5,04-Aug,04-Aug-77,112138,689710,741584,51874,0.075211,-0.069949736,-0.072517,31,4284.193548,31,17.24516129,19,4705.789474,19,16.45263158
9,Summ_Harr,2,1978,1,358502,17-Aug,17-Aug-78,5,22-Aug,22-Aug-78,75185,283316,250876,-32440,-0.114502,0.129308078,0.121605,31,2792.903226,31,16.75483871,19,3037.368421,19,17.27368421
9,Summ_Harr,3,1979,1,821485,10-Aug,10-Aug-79,5,15-Aug,15-Aug-79,125508,695977,631161,-64816,-0.093129,0.102692948,0.097755,31,2647.419355,31,18.36774194,19,2824.210526,19,18.06315789
9,Summ_Harr,0,1980,1,770500,10-Aug,10-Aug-80,5,15-Aug,15-Aug-80,132735,637765,582211,-55554,-0.087107,0.095418266,0.091136,31,2740.645161,31,16.50322581,19,2744.210526,19,16.98421053
9,Summ_Harr,1,1981,1,1466997,06-Aug,06-Aug-81,5,11-Aug,11-Aug-81,254819,1212178,1059174,-153004,-0.126222,0.144456041,0.134929,31,3928.709677,31,18.78387097,19,4240.526316,19,18.44210526
9,Summ_Harr,2,1982,1,539247,10-Aug,10-Aug-82,5,15-Aug,15-Aug-82,167708,371539,388287,16748,0.045077,-0.043132907,-0.044091,31,4931.290323,31,16.6516129,19,5535.263158,19,17.01578947
9,Summ_Harr,3,1983,1,608425,10-Aug,10-Aug-83,5,15-Aug,15-Aug-83,237530,370894,518628,147734,0.398317,-0.284854495,-0.335269,31,3536.451613,31,17.73548387,19,3983.157895,19,18.05789474
9,Summ_Harr,0,1984,1,1109126,09-Aug,09-Aug-84,5,14-Aug,14-Aug-84,289630,819496,664144,-155352,-0.18957,0.233913161,0.210191,31,3925.806452,31,17.26451613,19,4510,19,17.65789474
9,Summ_Harr,1,1985,1,1940548,15-Aug,15-Aug-85,5,20-Aug,20-Aug-85,301354,1639194,1749377,110183,0.067218,-0.062984258,-0.065055,31,2585.16129,31,16.79354839,19,2929.473684,19,17.13157895
9,Summ_Harr,2,1986,1,1053310,13-Aug,13-Aug-86,5,18-Aug,18-Aug-86,272991,780318,591894,-188424,-0.241471,0.318341588,0.276375,31,3101.290323,31,17.5516129,19,3513.157895,19,17.42105263
9,Summ_Harr,3,1987,1,645980,15-Aug,15-Aug-87,5,20-Aug,20-Aug-87,243990,401990,667331,265341,0.660068,-0.397615088,-0.506859,31,2782.258065,31,16.56774194,19,3216.315789,19,16.52631579
9,Summ_Harr,0,1988,1,801560,12-Aug,12-Aug-88,5,17-Aug,17-Aug-88,290226,511334,769589,258255,0.505061,-0.335575248,-0.408834,31,2980,31,17.92903226,19,3165.263158,19,17.80526316
9,Summ_Harr,1,1989,1,2878186,17-Aug,17-Aug-89,5,22-Aug,22-Aug-89,325979,2552207,2562184,9977,0.003909,-0.003893999,-0.003902,31,2969.677419,31,16.82258065,19,3197.368421,19,17.04210526
9,Summ_Harr,2,1990,1,2110132,19-Aug,19-Aug-90,5,24-Aug,24-Aug-90,382992,1727140,1602552,-124588,-0.072136,0.077743621,0.07487,31,2830,31,17.5516129,19,3226.315789,19,18.38947368
9,Summ_Harr,3,1991,1,1501732,22-Aug,22-Aug-91,5,27-Aug,27-Aug-91,238398,1263334,1273252,9918,0.007851,-0.007789877,-0.00782,31,4062.903226,31,17.04516129,19,4274.210526,19,17.93684211
9,Summ_Harr,0,1992,1,1115945,16-Aug,16-Aug-92,5,21-Aug,21-Aug-92,234120,881825,644009,-237816,-0.269686,0.369273886,0.314281,31,2333.225806,31,18.49677419,19,2704.210526,19,19.38947368
9,Summ_Harr,1,1993,1,4345507,27-Aug,27-Aug-93,5,01-Sep,01-Sep-93,422534,3922973,5080519,1157546,0.295068,-0.227840056,-0.258564,31,2343.548387,31,17.30322581,19,2580.526316,19,17.62105263
9,Summ_Harr,2,1994,1,2388812,13-Aug,13-Aug-94,5,18-Aug,18-Aug-94,486894,1901918,1334870,-567048,-0.298145,0.424796603,0.354029,31,2753.870968,31,18.77096774,19,3114.736842,19,19.16315789
9,Summ_Harr,3,1995,1,1479037,11-Aug,11-Aug-95,5,16-Aug,16-Aug-95,473655,1005381,935409,-69972,-0.069598,0.074803979,0.072138,31,3513.870968,31,16.26129032,19,3839.473684,19,16.47368421
9,Summ_Harr,0,1996,1,1628641,09-Aug,09-Aug-96,5,14-Aug,14-Aug-96,440748,1187893,1475244,287351,0.2419,-0.19478232,-0.216643,31,3928.064516,31,17.03548387,19,4343.684211,19,17.12631579
9,Summ_Harr,1,1997,1,4258692,22-Aug,22-Aug-97,5,27-Aug,27-Aug-97,353054,3905639,3815263,-90376,-0.02314,0.023687909,0.023412,31,3521.612903,31,17.37419355,19,3965.789474,19,17.71578947
9,Summ_Harr,2,1998,1,4398415,15-Aug,15-Aug-98,5,20-Aug,20-Aug-98,439475,3958940,2394073,-1564867,-0.395274,0.653642192,0.50298,31,2476.129032,31,19.06129032,19,2784.210526,19,19.33157895
9,Summ_Harr,3,1999,1,1722371,13-Aug,13-Aug-99,5,18-Aug,18-Aug-99,145526,1576845,1296402,-280443,-0.177851,0.216324007,0.195833,31,5028.709677,31,17.03548387,19,5603.157895,19,17.17894737
9,Summ_Harr,0,2000,1,1438514,09-Aug,09-Aug-00,5,14-Aug,14-Aug-00,300212,1138302,1732082,593780,0.521636,-0.342812633,-0.419786,31,3884.516129,31,17.56451613,19,4554.736842,19,17.85789474
9,Summ_Harr,1,2001,1,4297342,15-Aug,15-Aug-01,5,20-Aug,20-Aug-01,434406,3862935,4740186,877251,0.227094,-0.185066691,-0.204649,31,3637.741935,31,17.26451613,19,4028.421053,19,17.66315789
9,Summ_Harr,2,2002,0,4758398,16-Aug,16-Aug-02,5,21-Aug,21-Aug-02,528242,4230156,3751775,-478381,-0.113088,0.127507874,0.12001,31,2714.193548,31,17.36774194,19,2904.210526,19,16.84210526
9,Summ_Harr,3,2003,1,1787407,17-Aug,17-Aug-03,5,22-Aug,22-Aug-03,382085,1405323,1046960,-358363,-0.255004,0.34228884,0.294376,31,2415.16129,31,18.38709677,19,2771.052632,19,18.92105263
9,Summ_Harr,0,2004,1,1363210,10-Aug,10-Aug-04,5,15-Aug,15-Aug-04,332818,1030393,283043,-747350,-0.725306,2.640410588,1.292096,31,2559.032258,31,19.84193548,19,2626.842105,19,20.15789474
9,Summ_Harr,1,2005,1,4891139,30-Aug,30-Aug-05,5,04-Sep,04-Sep-05,530066,4361073,3027951,-1333122,-0.305687,0.440272093,0.364832,31,2146.451613,31,16.21290323,19,2287.368421,19,17.02105263
9,Summ_Harr,2,2006,0,1643591,17-Aug,17-Aug-06,5,22-Aug,22-Aug-06,295863,1347728,1015771,-331957,-0.246309,0.326802967,0.282772,31,2030.645161,31,18.2483871,19,2235.263158,19,18.44736842
9,Summ_Harr,3,2007,1,804667,12-Aug,12-Aug-07,5,17-Aug,17-Aug-07,109615,695053,592204,-102849,-0.147972,0.173670945,0.160136,31,3387.483871,31,17.36129032,19,3839.315789,19,17.48421053
9,Summ_Harr,0,2008,1,928725,31-Jul,31-Jul-08,5,05-Aug,05-Aug-08,259965,668760,585533,-83227,-0.124449,0.142138341,0.132902,31,3377.096774,31,17.96774194,19,3528.947368,19,17.55263158
9,Summ_Harr,1,2009,1,899975,12-Aug,12-Aug-09,5,17-Aug,17-Aug-09,42176,857798,802723,-55075,-0.064205,0.068610587,0.066359,31,2719.032258,31,18.66998656,19,3142.631579,19,19.04407895
9,Summ_Harr,2,2010,1,3315623,18-Aug,18-Aug-10,5,23-Aug,23-Aug-10,460327,2855297,3766237,910940,0.319035,-0.241870156,-0.276901,31,2336.774194,31,17.55569892,19,2582.105263,19,18.4141886
9,Summ_Harr,3,2011,1,2289518,19-Aug,19-Aug-11,5,24-Aug,24-Aug-11,388677,1900840,2002609,101769,0.053538962,-0.050818208,-0.052154937,31,4415.552151,31,16.57535714,19,4695.479825,19,16.93453008
9,Summ_Harr,0,2012,1,1000941,07-Aug,07-Aug-12,5,12-Aug,12-Aug-12,284600,716341,559332,-157009,-0.219181926,0.280708059,0.247413096,31,4418.709677,31,18.49032258,19,5052.105263,19,18.28947368
9,Summ_Harr,1,2013,1,2223620,17-Aug,17-Aug-13,5,22-Aug,22-Aug-13,181967,2041653,1899152,-142501,-0.069796875,0.075034015,0.072352303,31,2732.677419,31,19.66451613,19,2988.789474,19,20.35789474
9,Summ_Harr,2,2014,1,4172656,24-Aug,24-Aug-14,5,29-Aug,29-Aug-14,562584,3610072,2858970,-751102,-0.208057346,0.262717692,0.233266297,31,2437,31,18.1,19,2559,19,19.4
9,Summ_Harr,3,2015,1,1424330,18-Aug,18-Aug-15,5,23-Aug,23-Aug-17,91286,1333043,974816,-358227,-0.268728766,0.367481658,0.312970842,31,2159.190393,31,18.25180108,19,2296.270614,19,19.19482456
9,Summ_Harr,0,2016,1,476027,07-Aug,07-Aug-16,5,12-Aug,12-Aug-16,73153,402874,276002,-126872,-0.314917319,0.459677828,0.378215746,31,2974.631043,31,19.70375,19,3243.894737,19,19.65263158
10,ESum,1,1977,1,57258,30-Jul,30-Jul-77,4,03-Aug,03-Aug-77,7684,49573,43787,-5786,-0.116721,0.132145575,0.124115,31,4346.451613,31,17.11935484,19,4766.842105,19,16.33684211
10,ESum,2,1978,1,89398,07-Aug,07-Aug-78,4,11-Aug,11-Aug-78,15548,73851,74520,669,0.009062,-0.008980984,-0.009022,31,3189.677419,31,17.79677419,19,3315.789474,19,18.77894737
10,ESum,3,1979,1,220428,03-Aug,03-Aug-79,4,07-Aug,07-Aug-79,48393,172035,165480,-6555,-0.038101,0.039610246,0.038846,31,3090,31,17.99032258,19,3453.684211,19,17.66315789
10,ESum,0,1980,1,79000,31-Jul,31-Jul-80,4,04-Aug,04-Aug-80,13543,65457,54265,-11192,-0.170984,0.206249753,0.187516,31,3141.935484,31,17.01935484,19,3480,19,16.92631579
10,ESum,1,1981,1,84137,30-Jul,30-Jul-81,4,03-Aug,03-Aug-81,22489,61648,58842,-2806,-0.045522,0.047693611,0.046591,31,4341.612903,31,18.4,19,4685.789474,19,17.59473684
10,ESum,2,1982,1,138973,09-Aug,09-Aug-82,4,13-Aug,13-Aug-82,34768,104205,88287,-15918,-0.152754,0.180294492,0.165764,31,5100,31,16.75806452,19,5670,19,17.24210526
10,ESum,3,1983,1,184791,06-Aug,06-Aug-83,4,10-Aug,10-Aug-83,31780,153011,82564,-70447,-0.460405,0.853243079,0.616937,31,3933.548387,31,17.6483871,19,4330,19,17.60526316
10,ESum,0,1984,1,96768,22-Jul,22-Jul-84,4,26-Jul,26-Jul-84,23759,73009,89660,16651,0.228068,-0.185713021,-0.205442,31,5629.354839,31,15.92258065,19,6083.684211,19,14.78421053
10,ESum,1,1985,1,49239,04-Aug,04-Aug-85,4,08-Aug,08-Aug-85,18675,30564,36880,6316,0.206663,-0.171268345,-0.187859,31,3189.032258,31,17.43548387,19,3495.789474,19,17.82631579
10,ESum,2,1986,1,151289,08-Aug,08-Aug-86,4,12-Aug,12-Aug-86,51096,100193,194060,93867,0.936871,-0.483703461,-0.661074,31,3483.870968,31,17.18064516,19,3899.473684,19,17.15789474
10,ESum,3,1987,1,390218,02-Aug,02-Aug-87,4,06-Aug,06-Aug-87,96181,294037,184964,-109073,-0.370951,0.589700271,0.463545,31,3331.290323,31,17.18709677,19,3543.684211,19,17.48421053
10,ESum,0,1988,1,322445,04-Aug,04-Aug-88,4,08-Aug,08-Aug-88,43110,279335,159341,-119994,-0.42957,0.753064717,0.561366,31,3299.032258,31,17.78387097,19,3444.210526,19,17.66842105
10,ESum,1,1989,1,124129,28-Jul,28-Jul-89,4,01-Aug,01-Aug-89,16119,108010,45235,-62775,-0.581198,1.387760599,0.870356,31,3517.096774,31,17.45483871,19,3596.315789,19,17.64736842
10,ESum,2,1990,1,680795,12-Aug,12-Aug-90,4,16-Aug,16-Aug-90,121634,559161,428026,-131135,-0.234521,0.306372241,0.267254,31,3336.774194,31,18.09354839,19,3725.789474,19,18.50526316
10,ESum,3,1991,1,512618,05-Aug,05-Aug-91,4,09-Aug,09-Aug-91,67455,445163,246728,-198435,-0.445759,0.804267652,0.590155,31,4691.290323,31,18.16774194,19,4712.105263,19,17.98421053
10,ESum,0,1992,1,335146,01-Aug,01-Aug-92,4,05-Aug,05-Aug-92,203918,131227,84332,-46895,-0.35736,0.556080722,0.44217,31,2989.032258,31,19.77096774,19,3155.789474,19,19.81578947
10,ESum,1,1993,0,19094,31-Jul,31-Jul-93,4,04-Aug,04-Aug-93,8466,10628,58116,47488,4.468042,-0.817119171,-1.698921,31,3121.290323,31,18.27741935,19,3243.684211,19,18.22105263
