"yr","stk","marCatch","frfnCatch","totalCatch","totalEsc","totalRun","marER","frfnER","totalER"
2010,"4",0.002932,0.001419,0.004421,0.008983,0.01531,0.191508817766166,0.0926845199216198,0.288765512736773
2011,"4",0.001157,0.003599,0.004828,0.004101,0.01098,0.105373406193078,0.327777777777778,0.439708561020036
2012,"4",1.5e-05,7e-05,8.5e-05,5.9e-05,0.000254,0.0590551181102362,0.275590551181102,0.334645669291339
2013,"4",0.000138,0.000728,0.000866,0.003283,0.005556,0.0248380129589633,0.131029517638589,0.155867530597552
2014,"4",0.003207,0.005984,0.009562,0.01221,0.024825,0.129184290030211,0.241047331319235,0.385176233635448
2015,"4",0.000411,0.001076,0.001488,0.003845,0.008241,0.0498725882781216,0.130566678801116,0.180560611576265
1952,"5",0.050964,0.001091,0.052055,0.015617,0.067672,0.753103203688379,0.0161218820191512,0.76922508570753
1953,"5",0.029038,0.00049,0.029528,0.007904,0.037432,0.775753366103868,0.0130904039324642,0.788843770036333
1954,"5",0.032098,0.000341,0.032439,0.009988,0.042427,0.756546538760695,0.0080373347161006,0.764583873476795
1955,"5",0.034253,0.001294,0.035547,0.005079,0.040626,0.843130015261163,0.0318515236548023,0.874981538915965
1956,"5",0.047982,0.002157,0.050139,0.009037,0.059176,0.810835473840746,0.0364505880762471,0.847286061916993
1957,"5",0.028023,0.000412,0.028435,0.00686,0.035295,0.793965150871228,0.0116730415072957,0.805638192378524
1958,"5",0.030217,0.000372,0.030589,0.010214,0.040803,0.74055829228243,0.00911697669289023,0.749675268975321
1959,"5",0.052729,0.000851,0.05358,0.01021,0.06379,0.826602915817526,0.0133406490045462,0.839943564822072
1960,"5",0.018893,0.000947,0.01984,0.005513,0.025353,0.745197806965645,0.0373525815485347,0.78255038851418
1961,"5",0.02035,0.001094,0.021444,0.007293,0.028737,0.70814629223649,0.0380693878971361,0.746215680133626
1962,"5",0.016154,0.000835,0.016989,0.007613,0.024602,0.656613283472888,0.0339403300544671,0.690553613527356
1963,"5",0.011178,0.001085,0.012263,0.008683,0.020946,0.533657977656832,0.0517998663229256,0.585457843979757
1964,"5",0.011011,0.001725,0.012736,0.005177,0.017913,0.614693239546698,0.0962987774242171,0.710992016970915
1965,"5",0.016248,0.001436,0.017684,0.006624,0.024308,0.66842191870989,0.0590752015797268,0.727497120289617
1966,"5",0.032436,0.001042,0.033478,0.006244,0.039722,0.816575197623483,0.0262323145863753,0.842807512209859
1967,"5",0.010507,0.000285,0.010792,0.001279,0.012071,0.87043326982023,0.0236103056913263,0.894043575511557
1968,"5",0.028844,0.001473,0.030317,0.010675,0.040992,0.703649492583919,0.0359338407494145,0.739583333333333
1969,"5",0.021019,0.000671,0.02169,0.005537,0.027227,0.771991038307562,0.0246446542035479,0.79663569251111
1970,"5",0.01629,0.001417,0.017707,0.004462,0.022169,0.734809869637782,0.0639180838107267,0.798727953448509
1971,"5",0.009858,0.000303,0.010161,0.000801,0.010962,0.899288451012589,0.0276409414340449,0.926929392446634
1972,"5",0.08434,0.006895,0.091235,0.011048,0.102283,0.82457495380464,0.0674110067166587,0.891985960521299
1973,"5",0.012792,0.000184,0.012976,0.002714,0.01569,0.815296367112811,0.0117272147864882,0.827023581899299
1974,"5",0.008847,0.00078,0.009627,0.002383,0.01201,0.736636136552873,0.0649458784346378,0.80158201498751
1975,"5",0.006862,0.000601,0.007463,0.002609,0.010072,0.681294678316124,0.0596703733121525,0.740965051628276
1976,"5",0.048521,0.001972,0.050493,0.009238,0.059731,0.812325258241114,0.0330146824931777,0.845339940734292
1977,"5",0.001675,8.6e-05,0.001761,0.000617,0.002378,0.704373423044575,0.0361648444070648,0.74053826745164
1978,"5",0.016297,0.000473,0.01677,0.002493,0.019263,0.846026060322899,0.0245548460779733,0.870580906400872
1979,"5",0.003969,0.000363,0.004332,0.001776,0.006108,0.649803536345776,0.0594302554027505,0.709233791748527
1980,"5",0.013207,0.000991,0.014198,0.005418,0.019616,0.67327691680261,0.0505199836867863,0.723796900489396
1981,"5",0.003127,0.000117,0.003244,0.000815,0.004059,0.770386794777039,0.0288248337028825,0.799211628479921
1982,"5",0.011121,0.000964,0.012085,0.002992,0.015077,0.737613583604165,0.063938449293626,0.801552032897791
1983,"5",0.005623,0.000411,0.006034,0.00278,0.008814,0.637962332652598,0.0466303607896528,0.684592693442251
1984,"5",0.026673,0.00362,0.030293,0.019086,0.049379,0.540168897709553,0.0733105166163754,0.613479414325928
1985,"5",0.006895,0.000617,0.007512,0.003638,0.01115,0.618385650224215,0.0553363228699552,0.67372197309417
1986,"5",0.000831,0.000828,0.001659,0.002095,0.003754,0.221363878529568,0.220564730953649,0.441928609483218
1987,"5",0.001828,0.000853,0.002681,0.001436,0.004117,0.44401263055623,0.207189701238766,0.651202331794996
1988,"5",0.013574,0.001974,0.015548,0.019851,0.035399,0.383457159806774,0.055764287126755,0.439221446933529
1989,"5",0.01412,0.0011,0.01522,0.001647,0.016867,0.837137605976166,0.0652161024485682,0.902353708424735
1990,"5",0.003011,0.000964,0.003975,0.00063,0.004605,0.65385450597177,0.209337676438654,0.863192182410424
1991,"5",0.000786,0.000259,0.001045,0.000464,0.001509,0.520874751491054,0.171636845593108,0.692511597084162
1992,"5",0.007301,0.022598,0.029899,0.008236,0.044203,0.165169784856231,0.511232269302988,0.67640205415922
1993,"5",0.010271,0.000431,0.010702,0.005047,0.015749,0.652168391643914,0.0273668169407581,0.679535208584672
1994,"5",0.000683,0.00061,0.001293,0.001712,0.005856,0.116632513661202,0.104166666666667,0.220799180327869
1995,"5",0.000332,0.000395,0.000727,0.001044,0.001771,0.18746470920384,0.223037831733484,0.410502540937324
1996,"5",0.009344,0.009938,0.019282,0.046592,0.065874,0.141846555545435,0.150863770228011,0.292710325773446
1997,"5",0.01679,0.003129,0.019919,0.006093,0.024409,0.687861034864189,0.128190421565816,0.816051456430005
1998,"5",0.000849,0.002128,0.002977,0.007198,0.015531,0.0546648638207456,0.137016290000644,0.191681153821389
1999,"5",0.002145,0.007795,0.00994,0.006994,0.047468,0.0451883374062526,0.164215892812,0.209404230218252
2000,"5",0.014255,0.013117,0.027507,0.066292,0.093799,0.151973901640742,0.139841576136206,0.293254725530123
2001,"5",0.002125,0.012788,0.015807,0.03286,0.048667,0.043664084492572,0.262765323525181,0.324799145211334
2002,"5",0.006376,0.004612,0.011816,0.018369,0.030185,0.211230743746894,0.152791121417923,0.391452708298824
2003,"5",0.012841,0.005206,0.018881,0.01004,0.037751,0.340149929803184,0.137903631691876,0.500145691504861
2004,"5",0.059299,0.022244,0.083458,0.005611,0.14292,0.414910439406661,0.155639518611811,0.583949062412539
2005,"5",0.009966,0.009911,0.02033,0.026456,0.087312,0.114142385926333,0.11351246105919,0.232843137254902
2006,"5",0.009334,0.003705,0.01366,0.006073,0.037398,0.249585539333654,0.0990694689555591,0.365260174340874
2007,"5",0.006609,0.001884,0.008492,0.014353,0.025246,0.261784044997227,0.0746256832765587,0.336370118038501
2008,"5",0.003961,0.010586,0.014885,0.010406,0.046703,0.0848125388090701,0.226666381174657,0.318716142431964
2009,"5",0.000855,0.000408,0.001285,0.011464,0.015615,0.0547550432276657,0.0261287223823247,0.0822926673070765
2010,"5",0.003357,0.00083,0.004308,0.005119,0.01006,0.333697813121272,0.0825049701789264,0.428230616302187
2011,"5",0.002711,0.002481,0.005632,0.009241,0.0159,0.170503144654088,0.156037735849057,0.354213836477987
2012,"5",0.002714,0.004867,0.007602,0.010003,0.01937,0.14011357769747,0.25126484254001,0.392462570986061
2013,"5",0.002123,0.001205,0.003327,0.016368,0.023787,0.0892504309076386,0.0506579223945853,0.139866313532602
2014,"5",0.028674,0.003956,0.033395,0.017078,0.053487,0.536092882382635,0.0739618972834521,0.624357320470395
2015,"5",0.002882,0.000844,0.003728,0.016054,0.023795,0.121117881907964,0.0354696364782517,0.156671569657491
1952,"6",0.000848,1e-04,0.000948,0.000184,0.001132,0.749116607773852,0.088339222614841,0.837455830388693
1953,"6",0.346132,0.00618,0.352312,0.110917,0.463229,0.747215739947197,0.0133411336509588,0.760556873598156
1954,"6",0.001672,4.3e-05,0.001715,0.000299,0.002014,0.830188679245283,0.0213505461767627,0.851539225422046
1955,"6",0.000338,1.2e-05,0.00035,6.3e-05,0.000413,0.818401937046005,0.0290556900726392,0.847457627118644
1956,"6",0.00046,2.1e-05,0.000481,8.1e-05,0.000562,0.818505338078292,0.0373665480427046,0.855871886120996
1957,"6",0.372112,0.008344,0.380456,0.223667,0.604123,0.615954035850315,0.0138117568773247,0.62976579272764
1958,"6",0.008793,0.000256,0.009049,0.001863,0.010912,0.805810117302053,0.0234604105571848,0.829270527859237
1959,"6",0.000115,0,0.000115,6.5e-05,0.00018,0.638888888888889,0,0.638888888888889
1960,"6",0.002154,8.9e-05,0.002243,0.000292,0.002535,0.849704142011834,0.0351084812623274,0.884812623274162
1961,"6",0.659087,0.027928,0.687015,0.302565,0.98958,0.66602700135411,0.0282220740111967,0.694249075365307
1962,"6",0.002331,0.000127,0.002458,0.001073,0.003531,0.660152931180969,0.0359671481166808,0.696120079297649
1963,"6",9.1e-05,1.4e-05,0.000105,8.3e-05,0.000188,0.484042553191489,0.074468085106383,0.558510638297872
1964,"6",0.000997,0.00012,0.001117,0.000254,0.001469,0.678692988427502,0.0816882232811436,0.760381211708645
1965,"6",0.782102,0.048999,0.831101,0.364706,1.195807,0.654036980884039,0.0409756758406666,0.695012656724705
1966,"6",0.005892,0.000214,0.006106,0.001753,0.007859,0.749713704033592,0.0272299274716885,0.776943631505281
1967,"6",0.000824,1.3e-05,0.000837,0.000119,0.000956,0.861924686192469,0.0135983263598326,0.875523012552301
1968,"6",0.002058,5.5e-05,0.002113,0.000699,0.002812,0.731863442389758,0.0195590327169275,0.751422475106686
1969,"6",1.334425,0.038721,1.373146,0.278961,1.652107,0.807711001769256,0.023437343949272,0.831148345718528
1970,"6",0.006355,0.000219,0.006574,0.001368,0.007942,0.800176278015613,0.0275749181566356,0.827751196172249
1971,"6",0.001906,6.9e-05,0.001975,0.000171,0.002146,0.888164026095061,0.0321528424976701,0.920316868592731
1972,"6",0.000346,4e-05,0.000386,0.000111,0.000497,0.696177062374245,0.0804828973843058,0.776659959758551
1973,"6",1.316118,0.032403,1.348521,0.278061,1.626582,0.809131049034109,0.0199209139164211,0.829051962950531
1974,"6",0.020745,0.002903,0.023648,0.004459,0.028107,0.738072366314441,0.103283879460633,0.841356245775074
1975,"6",0.000507,4.7e-05,0.000554,0.000193,0.000747,0.678714859437751,0.0629183400267738,0.741633199464525
1976,"6",0.001007,7.1e-05,0.001078,0.000305,0.001383,0.728127259580622,0.0513376717281273,0.779464931308749
1977,"6",1.737667,0.072997,1.810664,0.516199,2.326863,0.746785264108802,0.0313714215233127,0.778156685632115
1978,"6",0.022753,0.001867,0.02462,0.008614,0.033234,0.68463019799001,0.05617740867786,0.74080760666787
1979,"6",0.002968,8.5e-05,0.003053,0.000511,0.003564,0.8327721661055,0.0238496071829405,0.85662177328844
1980,"6",0.000736,0.00018,0.000916,0.000308,0.001233,0.596918085969181,0.145985401459854,0.742903487429035
1981,"6",2.89395,0.168215,3.062165,0.752321,3.814486,0.758673645675983,0.0440989952512606,0.802772640927244
1982,"6",0.18221,0.023312,0.205522,0.039841,0.245363,0.742614004556514,0.0950102501192111,0.837624254675725
1983,"6",0.009398,0.001059,0.010457,0.002155,0.012612,0.745163336504916,0.0839676498572788,0.829130986362195
1984,"6",0.005053,0.000387,0.00544,0.000914,0.006354,0.795247088448222,0.0609065155807365,0.856153604028958
1985,"6",7.986574,0.218018,8.204592,1.349263,9.553855,0.835953026291481,0.0228198983551666,0.858772924646648
1986,"6",0.47113,0.059665,0.530795,0.181467,0.712262,0.661456037244722,0.0837683324394675,0.745224369684189
1987,"6",0.060707,0.006575,0.067282,0.020546,0.087828,0.691203260919069,0.0748622307236872,0.766065491642756
1988,"6",0.009546,0.002381,0.011927,0.006832,0.018759,0.50887573964497,0.126925742310358,0.635801481955328
1989,"6",10.079195,0.211261,10.290456,1.87091,12.161366,0.828788065419625,0.01737148606497,0.846159551484595
1990,"6",2.091348,0.136898,2.228246,0.488259,2.716505,0.769867163874169,0.0503949008008452,0.820262064675014
1991,"6",0.231956,0.010331,0.242287,0.046259,0.288546,0.803878757633098,0.0358036500246061,0.839682407657704
1992,"6",0.06309,0.003484,0.066574,0.005861,0.085608,0.736963835155593,0.0406971311092421,0.777660966264835
1993,"6",7.520642,0.198348,7.71899,2.620454,10.339444,0.727373928424004,0.019183623413406,0.74655755183741
1994,"6",2.138329,0.268449,2.406778,0.686411,3.236274,0.660737935045055,0.082950022155108,0.743687957200163
1995,"6",0.133897,0.086743,0.22064,0.214103,0.434743,0.307991157994493,0.199527076916707,0.5075182349112
1996,"6",0.027136,0.012123,0.039259,0.041187,0.080446,0.337319444099147,0.150697362205703,0.48801680630485
1997,"6",4.295701,0.291681,4.587382,1.858652,6.446034,0.666409919649819,0.045249683759037,0.711659603408856
1998,"6",0.709984,0.265881,0.975865,1.179249,2.666552,0.266255448984306,0.0997096625154882,0.365965111499794
1999,"6",0.022634,0.029946,0.05258,0.18936,0.332449,0.0680826231993479,0.090076974212586,0.158159597411934
2000,"6",0.038728,0.014842,0.054018,0.063703,0.117721,0.328981235293618,0.12607776012776,0.458864603596639
2001,"6",0.503734,0.346845,0.870756,3.510789,4.381545,0.114967209055253,0.0791604331348874,0.198732638829454
2002,"6",1.280717,0.402581,1.737996,3.062151,4.800147,0.266807870675627,0.0838684731946751,0.362071411563021
2003,"6",0.31645,0.111813,0.442852,0.27917,0.853991,0.37055425642659,0.130929951252414,0.518567525887275
2004,"6",0.087665,0.050227,0.142373,0.010222,0.271721,0.322628725788585,0.18484769303808,0.523967599118213
2005,"6",0.565058,0.29233,0.885687,1.450171,3.592122,0.157304790872916,0.0813808662400664,0.246563730296465
2006,"6",0.283197,0.071415,0.365086,0.169768,0.719053,0.393847185117091,0.0993181309305434,0.507731697107167
2007,"6",0.020314,0.023712,0.044025,0.0751,0.119125,0.170526757607555,0.199051416579224,0.369569779643232
2008,"6",0.006109,0.018602,0.025306,0.007091,0.067475,0.0905372360133383,0.275687291589478,0.375042608373472
2009,"6",0.013367,0.003712,0.01731,0.1494,0.204103,0.0654914430459131,0.0181868958320064,0.0848101203803962
2010,"6",0.27004,0.05262,0.330115,0.250651,0.611772,0.441406275540561,0.0860124360055707,0.539604623944868
2011,"6",0.027876,0.0265,0.057671,0.045471,0.12149,0.229450983620051,0.218124948555437,0.474697505967569
2012,"6",0.000195,0.000482,0.000679,0.000605,0.00139,0.140287769784173,0.346762589928058,0.488489208633094
2013,"6",0.023926,0.009333,0.033259,0.183814,0.303431,0.0788515346157776,0.0307582283945938,0.109609763010371
2014,"6",1.207348,0.187207,1.434343,0.835201,2.416932,0.49953743009733,0.0774564613319696,0.593456083994088
2015,"6",0.009783,0.001839,0.011624,0.045841,0.06713,0.14573216147773,0.0273946074780277,0.173156561894831
1952,"7",1.182185,0.051058,1.233243,0.485585,1.718828,0.687785514315569,0.0297051246547066,0.717490638970275
1953,"7",0.606592,0.01885,0.625442,0.200691,0.826133,0.734254653911658,0.0228171492967839,0.757071803208442
1954,"7",0.198089,0.008901,0.20699,0.034296,0.241286,0.820971792810192,0.0368898319836211,0.857861624793813
1955,"7",0.519702,0.02562,0.545322,0.121167,0.666489,0.779760806254867,0.0384402443251126,0.818201050579979
1956,"7",1.1753,0.036601,1.211901,0.646906,1.858807,0.632287268124125,0.0196905864890761,0.651977854613201
1957,"7",0.435443,0.019082,0.454525,0.138464,0.592989,0.73431884908489,0.0321793490267104,0.766498198111601
1958,"7",0.601147,0.011981,0.613128,0.120104,0.733391,0.819681452322158,0.0163364426342838,0.836017894956442
1959,"7",0.976028,0.032962,1.00899,0.46306,1.47205,0.663039978261608,0.0223919024489657,0.685431880710574
1960,"7",1.966814,0.060248,2.027062,0.426546,2.453608,0.801600744699235,0.0245548596189774,0.826155604318212
1961,"7",0.11253,0.007567,0.120097,0.039101,0.159198,0.706855613763992,0.0475320041709067,0.754387617934899
1962,"7",0.200166,0.021168,0.221334,0.077713,0.299047,0.669346290048053,0.0707848599049648,0.740131149953017
1963,"7",1.110028,0.116432,1.22646,0.998231,2.224691,0.498958282296283,0.0523362570352467,0.55129453933153
1964,"7",0.646823,0.095835,0.742658,0.238272,1.07099,0.603948682994239,0.0894826282224857,0.693431311216725
1965,"7",0.099786,0.005533,0.105319,0.035335,0.140654,0.709443030415061,0.0393376654769861,0.748780695892047
1966,"7",0.736381,0.030684,0.767065,0.209619,0.976684,0.753960339270429,0.0314165072838298,0.785376846554259
1967,"7",0.928701,0.023723,0.952424,0.174715,1.127139,0.823945405136367,0.0210470935705357,0.844992498706903
1968,"7",1.379905,0.076223,1.456128,0.413862,1.86999,0.737921058401382,0.0407611805410724,0.778682238942454
1969,"7",0.275949,0.005112,0.281061,0.070902,0.351963,0.784028434807068,0.0145242539698775,0.798552688776945
1970,"7",0.576986,0.048915,0.625901,0.135388,0.761289,0.757906655685292,0.0642528658630297,0.822159521548321
1971,"7",1.850984,0.041948,1.892932,0.157193,2.050125,0.902863971709042,0.0204611913907689,0.923325163099811
1972,"7",1.744349,0.07784,1.822189,0.56265,2.384839,0.731432604045808,0.0326395199005048,0.764072123946313
1973,"7",0.378922,0.012863,0.391785,0.055675,0.44746,0.846828766817146,0.0287467036159657,0.875575470433111
1974,"7",0.502776,0.046357,0.549133,0.110026,0.659159,0.762753751371065,0.0703274930631304,0.833081244434196
1975,"7",0.454693,0.083141,0.537834,0.244631,0.782465,0.581103308135188,0.106255231863406,0.687358539998594
1976,"7",1.468401,0.135255,1.603656,0.38439,1.988046,0.738615203068742,0.0680341400551094,0.806649343123851
1977,"7",0.251062,0.016307,0.267369,0.05133,0.318699,0.787771533641461,0.0511674024706698,0.838938936112131
1978,"7",0.481761,0.04711,0.528871,0.146842,0.675713,0.712966895708681,0.0697189487252724,0.782685844433953
1979,"7",1.101067,0.071962,1.173029,0.258391,1.43142,0.769213089100334,0.0502731553282754,0.81948624442861
1980,"7",1.113208,0.103687,1.216895,0.497759,1.732131,0.642681182889747,0.0598609458522479,0.702542128741995
1981,"7",0.177807,0.013497,0.191304,0.03454,0.225844,0.787300083243301,0.059762490922938,0.847062574166239
1982,"7",0.818952,0.105831,0.924783,0.249578,1.174361,0.697359670493145,0.0901179449930643,0.787477615486209
1983,"7",1.139048,0.181124,1.320172,0.382833,1.703005,0.668845951714763,0.106355530371314,0.775201482086077
1984,"7",3.174455,0.254587,3.429042,0.580179,4.009221,0.791788479607385,0.0635003657817815,0.855288845389167
1985,"7",0.598589,0.024035,0.622624,0.071975,0.694599,0.861776363052639,0.0346026988233499,0.896379061875989
1986,"7",0.937137,0.150736,1.087873,0.293804,1.381677,0.678260548594208,0.109096409652907,0.787356958247116
1987,"7",1.333683,0.151876,1.485559,0.421015,1.906574,0.699518088466537,0.0796591162997083,0.779177204766246
1988,"7",0.344573,0.141457,0.48603,0.363389,0.849419,0.405657278681075,0.166533830771386,0.572191109452461
1989,"7",0.443147,0.02069,0.463837,0.063381,0.527218,0.84053844899074,0.0392437284007754,0.879782177391516
1990,"7",3.562875,0.23357,3.796445,0.825837,4.622282,0.77080433430933,0.0505313176478631,0.821335651957193
1991,"7",3.107286,0.222488,3.329774,1.037737,4.367511,0.711454647738723,0.0509416003760494,0.762396248114773
1992,"7",2.519935,0.186766,2.706701,0.511267,3.357669,0.75050131504922,0.0556237079950406,0.806125023044261
1993,"7",2.6714,0.104692,2.776092,0.555226,3.331318,0.801904831661222,0.031426600522676,0.833331432183898
1994,"7",1.676931,0.267496,1.944427,0.450745,2.503023,0.669962281609078,0.106869173795047,0.776831455404125
1995,"7",0.467173,0.313969,0.781142,0.534559,1.315701,0.355075355266888,0.238632485648335,0.593707840915223
1996,"7",0.718302,0.331677,1.049979,0.974349,2.024328,0.354834789619074,0.163845483538241,0.518680273157314
1997,"7",2.316623,0.166911,2.483534,0.985827,3.469361,0.667737661200434,0.0481100121895646,0.715847673389999
1998,"7",0.504859,0.148338,0.653197,0.879017,1.896532,0.266201150310145,0.0782153952582925,0.344416545568438
1999,"7",0.086432,0.067666,0.154098,0.891922,1.122569,0.0769948216991561,0.0602778092037104,0.137272630902867
2000,"7",0.518954,0.114232,0.640695,0.758941,1.399636,0.370777830807438,0.0816155057457796,0.457758302873033
2001,"7",0.097973,0.0815,0.183397,0.668783,0.85218,0.114967495130137,0.0956370719800981,0.21520922809735
2002,"7",0.172475,0.083784,0.263625,0.382814,0.646439,0.26680785039269,0.129608516812878,0.407811100506003
2003,"7",0.566232,0.256091,0.850133,0.608321,1.558512,0.363315778126829,0.164317631176404,0.545477352756989
2004,"7",0.245012,0.089555,0.342192,0.091909,0.546611,0.448238326707659,0.163836805333226,0.626024723249258
2005,"7",0.198069,0.140963,0.347912,0.535967,1.070994,0.184939411425274,0.131618851272743,0.32484962567484
2006,"7",0.495461,0.172989,0.691172,0.468947,1.275251,0.388520377557046,0.135650942441919,0.541988988834355
2007,"7",0.060875,0.070496,0.131371,0.305853,0.437224,0.139230691819296,0.161235430808922,0.300466122628218
2008,"7",0.047533,0.129458,0.180728,0.249863,0.445319,0.106739213911825,0.290708458430923,0.405839409501953
2009,"7",0.011333,0.024574,0.03619,0.213379,0.302914,0.0374132592088844,0.0811253359039199,0.119472853681243
2010,"7",1.347115,0.407029,1.796432,2.459946,4.560416,0.295393008006287,0.0892526032712805,0.393918449544954
2011,"7",0.33723,0.303897,0.670349,0.916643,1.688841,0.199681319911111,0.179944115520644,0.396928426062607
2012,"7",0.077182,0.184084,0.261884,0.245612,0.550839,0.140117166722037,0.334188392615628,0.475427484255835
2013,"7",0.137158,0.156913,0.294071,1.197733,1.703168,0.0805311043889975,0.092130077596573,0.17266118198557
2014,"7",1.263727,0.269798,1.577339,1.025587,2.656904,0.475638939156251,0.101546009942399,0.593675571266406
2015,"7",0.114127,0.096362,0.210502,0.6606,1.000066,0.114119468115104,0.0963556405277252,0.210488107784886
1980,"815",0.012742,0.001321,0.014063,0.008416,0.022479,0.566840161928911,0.0587659593398283,0.62560612126874
1981,"815",0.096653,0.003076,0.099729,0.030311,0.13004,0.743255921254999,0.0236542602276223,0.766910181482621
1982,"815",0.210623,0.014304,0.224927,0.06798,0.292907,0.719078069148228,0.0488346130341713,0.767912682182399
1983,"815",0.061897,0.006796,0.068693,0.03007,0.098763,0.626722558042992,0.068811194475664,0.695533752518656
1984,"815",0.068159,0.003176,0.071335,0.017581,0.088916,0.766554950740024,0.0357191056727698,0.802274056412794
1985,"815",0.048581,0.001688,0.050269,0.009005,0.059274,0.81960049937578,0.0284779161183656,0.848078415494146
1986,"815",0.406388,0.041571,0.447959,0.15279,0.600749,0.676468874688098,0.0691986170597038,0.745667491747802
1987,"815",0.160032,0.035208,0.19524,0.087283,0.282523,0.56643883860783,0.124619942447164,0.691058781054994
1988,"815",0.024361,0.004624,0.028985,0.017917,0.046902,0.519402157690504,0.0985885463306469,0.617990704021151
1989,"815",0.05967,0.002245,0.061915,0.012743,0.074658,0.799244555171582,0.0300704546063382,0.829315009777921
1990,"815",0.641514,0.076909,0.718423,0.355429,1.073852,0.597395171774136,0.0716197390329394,0.669014910807076
1991,"815",0.294557,0.02144,0.315997,0.138207,0.454204,0.648512562637053,0.04720345923858,0.695716021875633
1992,"815",0.01162,0.022428,0.034048,0.007898,0.047913,0.242522906100641,0.468098428401478,0.710621334502118
1993,"815",0.016693,0.001601,0.018294,0.018473,0.036767,0.45402126907281,0.0435444828242718,0.497565751897082
1994,"815",0.318579,0.058111,0.37669,0.137218,0.583431,0.5460440052037,0.0996021808919992,0.645646186095699
1995,"815",0.025892,0.022387,0.048279,0.058688,0.106967,0.24205596118429,0.20928884609272,0.451344807277011
1996,"815",0.000953,0.005493,0.006446,0.02571,0.032156,0.0296367707426297,0.170823485508148,0.200460256250777
1997,"815",0.014525,0.002746,0.017271,0.005339,0.021206,0.684947656323682,0.129491653305668,0.81443930962935
1998,"815",0.104264,0.037253,0.141517,0.069954,0.354339,0.294249292344337,0.105133784313892,0.399383076658228
1999,"815",0.003408,0.01397,0.017378,0.022992,0.081491,0.0418205691426047,0.171429973862144,0.213250543004749
2000,"815",0.006082,0.005597,0.011737,0.028283,0.04002,0.151974012993503,0.139855072463768,0.29327836081959
2001,"815",0.000911,0.001122,0.002075,0.009341,0.011416,0.0798002803083392,0.0982831114225648,0.181762438682551
2002,"815",0.136711,0.044666,0.189072,0.212738,0.40181,0.34023792339663,0.111161991986262,0.470550757820861
2003,"815",0.063369,0.015246,0.08106,0.036087,0.127578,0.496707896345765,0.119503362648733,0.635376005267366
2004,"815",0.057722,0.024303,0.084234,0.002106,0.137746,0.419046651082427,0.176433435453661,0.611516849854079
2005,"815",0.003556,0.00677,0.010396,0.007679,0.034828,0.102101757206845,0.194383829103021,0.298495463420237
2006,"815",0.405991,0.123334,0.553254,0.251386,1.1822,0.34341989511081,0.104325833192353,0.467986804263238
2007,"815",0.008393,0.003963,0.012356,0.018183,0.037635,0.223010495549356,0.10530091669988,0.328311412249236
2008,"815",0.001394,0.002617,0.004187,0.001891,0.011821,0.117925725403942,0.221385669571102,0.354200152271381
2009,"815",0.000567,0.000488,0.001071,0.009809,0.014554,0.0389583619623471,0.0335303009481929,0.073588017039989
2010,"815",0.634663,0.214057,0.875985,1.074516,2.083306,0.304642236906148,0.10274870806305,0.420478316675515
2011,"815",0.018749,0.031992,0.05224,0.050263,0.111186,0.168627345169356,0.287734067238681,0.469843325598547
2012,"815",0.000709,0.004162,0.004895,0.002827,0.00822,0.0862530413625304,0.50632603406326,0.595498783454988
2013,"815",0.008281,0.010144,0.018425,0.046461,0.089903,0.0921103856378541,0.11283271970902,0.204943105346874
2014,"815",0.234189,0.080417,0.32937,0.230245,0.713112,0.328404233837041,0.112769102188716,0.461876956214452
2015,"815",0.005763,0.002405,0.008168,0.014032,0.035812,0.160923712721993,0.0671562604713504,0.228079973193343
1952,"9",0.015608,0.001373,0.016981,0.007317,0.024298,0.642357395670426,0.0565067083710594,0.698864104041485
1953,"9",0.025691,0.000293,0.025984,0.003472,0.029456,0.872182237914177,0.00994703965236285,0.88212927756654
1954,"9",7.241737,0.049669,7.291406,2.026754,9.31816,0.777163839212892,0.00533034418812298,0.782494183401015
1955,"9",0.486786,0.011929,0.498715,0.063859,0.562574,0.865283500481715,0.0212043215648075,0.886487822046522
1956,"9",0.011871,0.001641,0.013512,0.003321,0.016833,0.705221885581893,0.0974870789520585,0.802708964533951
1957,"9",0.02882,7.3e-05,0.028893,0.002809,0.031702,0.909090909090909,0.00230269383635102,0.91139360292726
1958,"9",11.738603,0.04216,11.780763,3.297543,15.098012,0.777493288520369,0.00279242061802574,0.780285709138395
1959,"9",0.765434,0.008338,0.773772,0.134834,0.908606,0.842426750428679,0.00917669484903247,0.851603445277711
1960,"9",0.005443,0.000748,0.006191,0.001907,0.008098,0.672141269449247,0.0923684860459373,0.764509755495184
1961,"9",0.002033,0.000351,0.002384,0.00115,0.003534,0.575268817204301,0.099320882852292,0.674589700056593
1962,"9",0.873972,0.060001,0.933973,1.144569,2.078542,0.420473581962741,0.0288668691804159,0.449340451143157
1963,"9",0.210982,0.016991,0.227973,0.158355,0.386328,0.546121430494295,0.043980762460914,0.590102192955209
1964,"9",0.001658,0.000193,0.001851,0.000604,0.002455,0.675356415478615,0.0786150712830957,0.753971486761711
1965,"9",0.004858,0.000373,0.005231,0.002087,0.007318,0.663842579939874,0.0509702104400109,0.714812790379885
1966,"9",1.377425,0.085925,1.46335,1.28218,2.74553,0.501697304345609,0.0312963252996689,0.532993629645278
